"","model.id","drug.join.name","time","volume","volume.normal"
"84","X.0991.BK20.biib","BKM120 + binimetinib",60,161,0.661764705882353
"85","X.0991.BK20.biib","BKM120 + binimetinib",63,140.9,0.579656862745098
"86","X.0991.BK20.biib","BKM120 + binimetinib",66,140.8,0.579248366013072
"87","X.0991.BK20.biib","BKM120 + binimetinib",69,164.9,0.677696078431373
"88","X.0991.BK20.biib","BKM120 + binimetinib",74,116,0.477941176470588
"89","X.0991.BK20.biib","BKM120 + binimetinib",76,123.4,0.508169934640523
"90","X.0991.BK20.biib","BKM120 + binimetinib",80,141.1,0.58047385620915
"91","X.0991.BK20.biib","BKM120 + binimetinib",83,128.7,0.529820261437908
"92","X.0991.BK20.biib","BKM120 + binimetinib",88,157,0.645424836601307
"93","X.0991.BK20.biib","BKM120 + binimetinib",95,114.8,0.473039215686274
"94","X.0991.BK20.LD25","BKM120 + LDE225",0,239.6,1
"95","X.0991.BK20.LD25","BKM120 + LDE225",4,220.8,0.921862011637573
"96","X.0991.BK20.LD25","BKM120 + LDE225",7,211,0.881130507065669
"97","X.0991.BK20.LD25","BKM120 + LDE225",11,174.3,0.728595178719867
"98","X.0991.BK20.LD25","BKM120 + LDE225",14,208.6,0.87115544472153
"99","X.0991.BK20.LD25","BKM120 + LDE225",18,195.4,0.816292601828762
"100","X.0991.BK20.LD25","BKM120 + LDE225",25,346.9,1.44596841230258
"101","X.0991.BK20.LD25","BKM120 + LDE225",28,315.2,1.3142144638404
"102","X.0991.BK20.LD25","BKM120 + LDE225",32,221.6,0.925187032418953
"103","X.0991.BK20.LD25","BKM120 + LDE225",35,232.9,0.972152950955944
"104","X.0991.BK20.LD25","BKM120 + LDE225",39,187.9,0.785120532003325
"105","X.0991.BK20.LD25","BKM120 + LDE225",42,139.4,0.58354114713217
"106","X.0991.BK20.LD25","BKM120 + LDE225",46,190.6,0.796342477140482
"107","X.0991.BK20.LD25","BKM120 + LDE225",48,236.4,0.986699916874481
"108","X.0991.BK20.LD25","BKM120 + LDE225",54,224,0.935162094763092
"109","X.0991.BK20.LD25","BKM120 + LDE225",60,301,1.25519534497091
"110","X.0991.BK20.LD25","BKM120 + LDE225",63,177.9,0.743557772236077
"111","X.0991.BK20.LD25","BKM120 + LDE225",66,252.5,1.05361596009975
"112","X.0991.BK20.LD25","BKM120 + LDE225",69,357.8,1.49127182044888
"113","X.0991.BK20.LD25","BKM120 + LDE225",74,372,1.55029093931837
"114","X.0991.BK20.LD25","BKM120 + LDE225",76,570.4,2.37489609310058
"115","X.0991.BK20.LD25","BKM120 + LDE225",80,677,2.81795511221945
"116","X.0991.BK20.LD25","BKM120 + LDE225",83,528.5,2.20074812967581
"117","X.0991.BK20.LD25","BKM120 + LDE225",88,394.4,1.64339152119701
"118","X.0991.BK20.LD25","BKM120 + LDE225",95,526.1,2.19077306733167
"119","X.0991.BY19","BYL719",0,208.1,1
"120","X.0991.BY19","BYL719",2,201.8,0.96987087517934
"121","X.0991.BY19","BYL719",6,192.8,0.926829268292683
"122","X.0991.BY19","BYL719",9,185.3,0.890961262553802
"123","X.0991.BY19","BYL719",13,177.1,0.851745576279292
"124","X.0991.BY19","BYL719",17,185.4,0.89143950263032
"125","X.0991.BY19","BYL719",20,191,0.918220946915351
"126","X.0991.BY19","BYL719",24,199,0.956480153036825
"127","X.0991.BY19","BYL719",27,230.5,1.10712577714012
"128","X.0991.BY19","BYL719",32,222.6,1.06934481109517
"129","X.0991.BY19","BYL719",35,252,1.20994739359158
"130","X.0991.BY19","BYL719",39,282.8,1.35724533715925
"131","X.0991.BY19","BYL719",42,299.4,1.43663318986131
"132","X.0991.BY19","BYL719",45,338.8,1.62505978000956
"133","X.0991.BY19","BYL719",48,343.8,1.64897178383549
"134","X.0991.BY19","BYL719",52,371.4,1.78096604495457
"135","X.0991.BY19","BYL719",56,423.3,2.02917264466762
"136","X.0991.BY19","BYL719",60,450.5,2.15925394548063
"137","X.0991.BY19","BYL719",64,468.6,2.24581539933046
"138","X.0991.BY19","BYL719",67,470.5,2.25490196078431
"139","X.0991.BY19","BYL719",69,500.1,2.39646102343376
"140","X.0991.BY19","BYL719",73,471.7,2.26064084170253
"141","X.0991.BY19","BYL719",80,464.6,2.22668579626973
"142","X.0991.BY19","BYL719",83,465.5,2.23098995695839
"143","X.0991.BY19","BYL719",87,447.9,2.14681970349115
"144","X.0991.BY19","BYL719",90,430,2.06121472979436
"145","X.0991.BY19","BYL719",94,488.9,2.3428981348637
"146","X.0991.BY19","BYL719",98,527.9,2.52941176470588
"147","X.0991.BY19","BYL719",101,525.5,2.51793400286944
"148","X.0991.BY19","BYL719",105,1001.6,4.7948350071736
"149","X.0991.BY19.LJ16","BYL719 + LJM716",0,204.5,1
"150","X.0991.BY19.LJ16","BYL719 + LJM716",3,193,0.944038929440389
"151","X.0991.BY19.LJ16","BYL719 + LJM716",7,174.7,0.854987834549878
"152","X.0991.BY19.LJ16","BYL719 + LJM716",11,175.2,0.857420924574209
"153","X.0991.BY19.LJ16","BYL719 + LJM716",14,190.5,0.931873479318735
"154","X.0991.BY19.LJ16","BYL719 + LJM716",18,178.7,0.874452554744526
"155","X.0991.BY19.LJ16","BYL719 + LJM716",21,181,0.885644768856448
"156","X.0991.BY19.LJ16","BYL719 + LJM716",26,197.3,0.964963503649635
"157","X.0991.BY19.LJ16","BYL719 + LJM716",29,210.5,1.02919708029197
"158","X.0991.BY19.LJ16","BYL719 + LJM716",33,207.6,1.01508515815085
"159","X.0991.BY19.LJ16","BYL719 + LJM716",36,206,1.00729927007299
"160","X.0991.BY19.LJ16","BYL719 + LJM716",39,203.1,0.993187347931873
"161","X.0991.BY19.LJ16","BYL719 + LJM716",42,206.1,1.00778588807786
"162","X.0991.BY19.LJ16","BYL719 + LJM716",46,212.6,1.03941605839416
"163","X.0991.BY19.LJ16","BYL719 + LJM716",50,226.3,1.10608272506083
"164","X.0991.BY19.LJ16","BYL719 + LJM716",54,235.6,1.15133819951338
"165","X.0991.BY19.LJ16","BYL719 + LJM716",58,274,1.338199513382
"166","X.0991.BY19.LJ16","BYL719 + LJM716",61,302.2,1.47542579075426
"167","X.0991.BY19.LJ16","BYL719 + LJM716",63,332.5,1.62287104622871
"168","X.0991.BY19.LJ16","BYL719 + LJM716",67,335.4,1.63698296836983
"169","X.0991.BY19.LJ16","BYL719 + LJM716",74,341.2,1.66520681265207
"170","X.0991.BY19.LJ16","BYL719 + LJM716",77,347.8,1.69732360097324
"171","X.0991.BY19.LJ16","BYL719 + LJM716",81,397.4,1.93868613138686
"172","X.0991.BY19.LJ16","BYL719 + LJM716",84,412.5,2.01216545012165
"173","X.0991.BY19.LJ16","BYL719 + LJM716",88,478.6,2.3338199513382
"174","X.0991.BY19.LJ16","BYL719 + LJM716",92,487.5,2.37712895377129
"175","X.0991.BY19.LJ16","BYL719 + LJM716",95,338.4,1.65158150851581
"176","X.0991.BY19.LJ16","BYL719 + LJM716",99,348.3,1.69975669099757
"177","X.0991.BY19.LJ16","BYL719 + LJM716",102,339.2,1.65547445255474
"178","X.0991.BY19.LJ16","BYL719 + LJM716",105,342.9,1.67347931873479
"179","X.0991.BY19.LJ16","BYL719 + LJM716",110,585.6,2.85450121654501
"180","X.0991.BY19.LJ16","BYL719 + LJM716",112,506.1,2.4676399026764
"181","X.0991.BY19.LJ16","BYL719 + LJM716",116,591,2.88077858880779
"182","X.0991.CL57","CLR457",0,224.7,1
"183","X.0991.CL57","CLR457",4,224.2,0.997784669915817
"184","X.0991.CL57","CLR457",6,209.2,0.931324767390341
"185","X.0991.CL57","CLR457",10,183,0.815241470979176
"186","X.0991.CL57","CLR457",13,178.3,0.79441736818786
"187","X.0991.CL57","CLR457",17,170,0.75764288879043
"188","X.0991.CL57","CLR457",20,178.1,0.793531236154187
"189","X.0991.CL57","CLR457",24,185.3,0.825431989366416
"190","X.0991.CL57","CLR457",27,192.5,0.857332742578644
"191","X.0991.CL57","CLR457",31,201.7,0.898094816127603
"192","X.0991.CL57","CLR457",34,205.5,0.91493132476739
"193","X.0991.CL57","CLR457",38,211.8,0.94284448382809
"194","X.0991.CL57","CLR457",41,234.5,1.04342046964998
"195","X.0991.CL57","CLR457",45,252.9,1.1249446167479
"196","X.0991.CL57","CLR457",48,252.9,1.1249446167479
"197","X.0991.CL57","CLR457",52,248.5,1.10544971200709
"198","X.0991.CL57","CLR457",55,271.4,1.20691182986265
"199","X.0991.CL57","CLR457",59,276.8,1.23083739477182
"200","X.0991.CL57","CLR457",62,302.2,1.34337616304829
"201","X.0991.CL57","CLR457",66,320.1,1.42268498006203
"202","X.0991.CL57","CLR457",69,320.4,1.42401417811254
"203","X.0991.fiab","figitumumab",0,212.8,1
"204","X.0991.fiab","figitumumab",4,222.2,1.04396632366698
"205","X.0991.fiab","figitumumab",11,168.3,0.791861552853134
"206","X.0991.fiab","figitumumab",14,207.3,0.974275023386342
"207","X.0991.fiab","figitumumab",18,235.1,1.10430308699719
"208","X.0991.fiab","figitumumab",21,242,1.13657623947615
"209","X.0991.fiab","figitumumab",25,164.9,0.775958840037418
"210","X.0991.fiab","figitumumab",28,219.5,1.03133769878391
"211","X.0991.fiab","figitumumab",33,241.2,1.13283442469598
"212","X.0991.fiab","figitumumab",36,317.6,1.49017773620206
"213","X.0991.fiab","figitumumab",39,309.1,1.45042095416277
"214","X.0991.fiab","figitumumab",42,360.9,1.69270346117867
"215","X.0991.fiab","figitumumab",46,346.6,1.62581852198316
"216","X.0991.fiab","figitumumab",49,357.5,1.67680074836296
"217","X.0991.fiab","figitumumab",53,383.5,1.79840972871843
"218","X.0991.fiab","figitumumab",56,419.8,1.96819457436857
"219","X.0991.fiab","figitumumab",60,481.7,2.2577174929841
"220","X.0991.fiab","figitumumab",63,495.7,2.32319925163704
"221","X.0991.fiab","figitumumab",68,570.6,2.67352666043031
"222","X.0991.fiab","figitumumab",71,589.2,2.76052385406922
"223","X.0991.fiab","figitumumab",74,618.3,2.89663236669785
"224","X.0991.fiab","figitumumab",77,650.5,3.04724041159963
"225","X.0991.fiab","figitumumab",81,730,3.41908325537886
"226","X.0991.fiab","figitumumab",84,739.6,3.46398503274088
"227","X.0991.fiab","figitumumab",88,749.6,3.51075771749298
"228","X.0991.fiab","figitumumab",91,767.4,3.59401309635173
"229","X.0991.fiab.biib","figitumumab + binimetinib",0,170.8,1
"230","X.0991.fiab.biib","figitumumab + binimetinib",4,199.7,1.16821885913853
"231","X.0991.fiab.biib","figitumumab + binimetinib",7,210.7,1.23224679860303
"232","X.0991.fiab.biib","figitumumab + binimetinib",11,239.1,1.39755529685681
"233","X.0991.fiab.biib","figitumumab + binimetinib",13,204.6,1.19674039580908
"234","X.0991.fiab.biib","figitumumab + binimetinib",18,158.2,0.926658905704307
"235","X.0991.fiab.biib","figitumumab + binimetinib",21,246.8,1.44237485448196
"236","X.0991.fiab.biib","figitumumab + binimetinib",25,224,1.30966239813737
"237","X.0991.fiab.biib","figitumumab + binimetinib",28,268.7,1.56984866123399
"238","X.0991.fiab.biib","figitumumab + binimetinib",31,298.7,1.74447031431898
"239","X.0991.fiab.biib","figitumumab + binimetinib",34,338.8,1.9778812572759
"240","X.0991.fiab.biib","figitumumab + binimetinib",39,356.8,2.08265424912689
"241","X.0991.gepk","gemcitabine-50mpk",0,244.3,1
"242","X.0991.gepk","gemcitabine-50mpk",2,247.2,1.01182225845903
"243","X.0991.gepk","gemcitabine-50mpk",8,230.2,0.942519364044028
"244","X.0991.gepk","gemcitabine-50mpk",13,245.9,1.00652262535671
"245","X.0991.gepk","gemcitabine-50mpk",15,302.8,1.23848348960457
"246","X.0991.gepk","gemcitabine-50mpk",19,293,1.19853240929474
"247","X.0991.gepk","gemcitabine-50mpk",21,267.2,1.09335507541786
"248","X.0991.gepk","gemcitabine-50mpk",27,296.3,1.21198532409295
"249","X.0991.gepk","gemcitabine-50mpk",31,307.4,1.2572360375051
"250","X.0991.gepk","gemcitabine-50mpk",33,321.7,1.31553200163066
"251","X.0991.gepk","gemcitabine-50mpk",37,335.4,1.37138198124745
"252","X.0991.gepk","gemcitabine-50mpk",41,361.6,1.47818997146351
"253","X.0991.gepk","gemcitabine-50mpk",44,265.4,1.08601712189156
"254","X.0991.gepk","gemcitabine-50mpk",47,321.6,1.31512433754586
"255","X.0991.gepk","gemcitabine-50mpk",51,479.7,1.95964125560538
"256","X.0991.gepk","gemcitabine-50mpk",54,331.4,1.35507541785569
"257","X.0991.gepk","gemcitabine-50mpk",59,450.3,1.83978801467591
"258","X.0991.gepk","gemcitabine-50mpk",63,411.7,1.68242967794537
"259","X.0991.gepk","gemcitabine-50mpk",65,428.8,1.75214023644517
"260","X.0991.gepk","gemcitabine-50mpk",69,426.4,1.74235629841011
"261","X.0991.gepk","gemcitabine-50mpk",72,431,1.76110884631064
"262","X.0991.gepk","gemcitabine-50mpk",76,443.7,1.81288218507949
"263","X.0991.gepk","gemcitabine-50mpk",79,478.3,1.95393395841826
"264","X.0991.gepk","gemcitabine-50mpk",82,407.1,1.66367713004484
"265","X.0991.gepk","gemcitabine-50mpk",86,448.6,1.83285772523441
"266","X.0991.gepk","gemcitabine-50mpk",90,488.4,1.99510803098247
"267","X.0991.gepk","gemcitabine-50mpk",93,467.5,1.9099062372605
"268","X.0991.gepk","gemcitabine-50mpk",97,622.1,2.54015491235222
"269","X.0991.gepk","gemcitabine-50mpk",100,612.1,2.49938850387281
"270","X.0991.gepk","gemcitabine-50mpk",104,563.6,2.30167142274766
"271","X.0991.HD01","HDM201",0,208.5,1
"272","X.0991.HD01","HDM201",2,220.1,1.05536992840095
"273","X.0991.HD01","HDM201",6,233.4,1.11885441527446
"274","X.0991.HD01","HDM201",9,260.9,1.25011933174224
"275","X.0991.HD01","HDM201",13,269.6,1.29164677804296
"276","X.0991.HD01","HDM201",16,275.8,1.32124105011933
"277","X.0991.HD01","HDM201",20,269.8,1.29260143198091
"278","X.0991.HD01","HDM201",23,269.5,1.29116945107399
"279","X.0991.HD01","HDM201",27,270.8,1.29737470167064
"280","X.0991.HD01","HDM201",30,270.1,1.29403341288783
"281","X.0991.HD01","HDM201",34,264.9,1.26921241050119
"282","X.0991.HD01","HDM201",37,249.5,1.19570405727924
"283","X.0991.HD01","HDM201",41,198.5,0.952267303102625
"284","X.0991.IN24","INC424",0,200.8,1
"285","X.0991.IN24","INC424",2,203.2,1.01189296333003
"286","X.0991.IN24","INC424",6,240.8,1.1982160555005
"287","X.0991.IN24","INC424",9,257.8,1.28245787908821
"288","X.0991.IN24","INC424",13,285.6,1.42021803766105
"289","X.0991.IN24","INC424",17,291.7,1.45044598612488
"290","X.0991.IN24","INC424",20,297,1.47670961347869
"291","X.0991.IN24","INC424",24,307.1,1.52675916749257
"292","X.0991.IN24","INC424",27,322.8,1.60455896927651
"293","X.0991.IN24","INC424",32,342.7,1.70317145688801
"294","X.0991.IN24","INC424",35,396.3,1.96878097125867
"295","X.0991.IN24","INC424",39,406.8,2.02081268582755
"296","X.0991.IN24","INC424",42,411.9,2.04608523290386
"297","X.0991.IN24","INC424",45,438.7,2.1788899900892
"298","X.0991.IN24","INC424",48,461.6,2.29236868186323
"299","X.0991.IN24","INC424",52,528.8,2.62537165510406
"300","X.0991.IN24","INC424",56,554.9,2.75470763131814
"301","X.0991.IN24","INC424",60,597.9,2.96778989098117
"302","X.0991.IN24","INC424",64,700.6,3.47670961347869
"303","X.0991.IN24","INC424",67,767.1,3.80624380574827
"304","X.0991.IN24","INC424",69,812.8,4.03270564915758
"305","X.0991.IN24","INC424",73,873.2,4.33201189296333
"306","X.0991.IN24.biib","INC424 + binimetinib",0,237.7,1
"307","X.0991.IN24.biib","INC424 + binimetinib",2,231.3,0.97318810222036
"308","X.0991.IN24.biib","INC424 + binimetinib",6,203.7,0.857561793045664
"309","X.0991.IN24.biib","INC424 + binimetinib",9,208.4,0.877251780477587
"310","X.0991.IN24.biib","INC424 + binimetinib",12,202.3,0.851696690406368
"311","X.0991.IN24.biib","INC424 + binimetinib",16,190.2,0.801005446166737
"312","X.0991.IN24.biib","INC424 + binimetinib",20,228.6,0.961876832844575
"313","X.0991.IN24.biib","INC424 + binimetinib",22,216.4,0.910766652702137
"314","X.0991.IN24.biib","INC424 + binimetinib",27,224.4,0.944281524926686
"315","X.0991.IN24.biib","INC424 + binimetinib",34,191.6,0.806870548806033
"316","X.0991.IN24.biib","INC424 + binimetinib",41,193.5,0.814830330959363
"317","X.0991.IN24.biib","INC424 + binimetinib",44,220.5,0.927943024717218
"318","X.0991.IN24.biib","INC424 + binimetinib",49,234.1,0.984918307498953
"319","X.0991.IN24.biib","INC424 + binimetinib",51,219.7,0.924591537494763
"320","X.0991.IN24.biib","INC424 + binimetinib",55,229.8,0.966904063678257
"321","X.0991.IN24.biib","INC424 + binimetinib",62,221.5,0.932132383745287
"322","X.0991.IN24.biib","INC424 + binimetinib",65,223.3,0.939673229995811
"323","X.0991.IN24.biib","INC424 + binimetinib",68,232.7,0.979053204859657
"324","X.0991.IN24.biib","INC424 + binimetinib",71,165.2,0.696271470465019
"325","X.0991.IN24.biib","INC424 + binimetinib",76,215,0.90490155006284
"326","X.0991.IN24.biib","INC424 + binimetinib",82,146.4,0.617511520737327
"327","X.0991.IN24.biib","INC424 + binimetinib",85,185,0.779220779220779
"328","X.0991.IN24.biib","INC424 + binimetinib",90,207.8,0.874738165060746
"329","X.0991.IN24.biib","INC424 + binimetinib",93,144.5,0.609551738583997
"330","X.0991.LE11","LEE011",0,214.2,1
"331","X.0991.LE11","LEE011",4,355.4,1.65613382899628
"332","X.0991.LE11","LEE011",7,372.3,1.73466542750929
"333","X.0991.LE11","LEE011",11,342.4,1.5957249070632
"334","X.0991.LE11","LEE011",14,381.5,1.77741635687732
"335","X.0991.LE11","LEE011",18,405.5,1.8889405204461
"336","X.0991.LE11","LEE011",21,426.1,1.98466542750929
"337","X.0991.LE11","LEE011",25,417.5,1.94470260223048
"338","X.0991.LE11","LEE011",28,381.6,1.77788104089219
"339","X.0991.LE11","LEE011",33,375.3,1.74860594795539
"340","X.0991.LE11","LEE011",36,373.9,1.74210037174721
"341","X.0991.LE11","LEE011",39,294,1.37081784386617
"342","X.0991.LE11","LEE011",42,313.7,1.46236059479554
"343","X.0991.LE11","LEE011",46,211.8,0.988847583643123
"344","X.0991.LE11","LEE011",49,208.1,0.971654275092937
"345","X.0991.LE11","LEE011",53,225.5,1.0525092936803
"346","X.0991.LE11","LEE011",56,209.5,0.978159851301115
"347","X.0991.LE11","LEE011",60,240.4,1.12174721189591
"348","X.0991.LE11","LEE011",63,233.8,1.0910780669145
"349","X.0991.LE11","LEE011",68,227.3,1.06087360594796
"350","X.0991.LE11","LEE011",71,217.9,1.01719330855019
"351","X.0991.LE11","LEE011",74,162.8,0.761152416356877
"352","X.0991.LE11","LEE011",77,157.6,0.736988847583643
"353","X.0991.LE11","LEE011",81,183.3,0.856412639405205
"354","X.0991.LE11","LEE011",84,180.3,0.842472118959108
"355","X.0991.LE11","LEE011",88,182.7,0.853624535315985
"356","X.0991.LE11","LEE011",91,209.7,0.979089219330855
"357","X.0991.LK36","LKA136",0,248.9,1
"358","X.0991.LK36","LKA136",5,328.1,1.31692677070828
"359","X.0991.LK36","LKA136",9,325.4,1.30612244897959
"360","X.0991.LK36","LKA136",15,333.1,1.33693477390956
"361","X.0991.LK36","LKA136",18,329.3,1.32172869147659
"362","X.0991.LK36","LKA136",22,451.5,1.81072428971589
"363","X.0991.LK36","LKA136",25,480.3,1.92597038815526
"364","X.0991.LK36","LKA136",28,555.4,2.2264905962385
"365","X.0991.LK36","LKA136",36,584.7,2.343737494998
"366","X.0991.LK36","LKA136",39,689.3,2.76230492196879
"367","X.0991.LK36","LKA136",43,831.5,3.33133253301321
"368","X.0991.LK36","LKA136",46,827.9,3.31692677070828
"369","X.0991.LK36","LKA136",50,857.6,3.43577430972389
"370","X.0991.trib","trametinib",0,279.3,1
"371","X.0991.trib","trametinib",3,272.4,0.97538351765965
"372","X.0991.trib","trametinib",8,265.6,0.951123795932929
"373","X.0991.trib","trametinib",11,264.4,0.94684266856939
"374","X.0991.trib","trametinib",15,286.1,1.02425972172672
"375","X.0991.trib","trametinib",18,180.4,0.647163753121655
"376","X.0991.trib","trametinib",22,238.8,0.855511951480557
"377","X.0991.trib","trametinib",25,282.9,1.01284338209062
"378","X.0991.trib","trametinib",29,309,1.10595790224759
"379","X.0991.trib","trametinib",32,280,1.0024973242954
"380","X.0991.trib","trametinib",36,192.4,0.689975026757046
"381","X.0991.trib","trametinib",38,226.9,0.813057438458794
"382","X.0991.trib","trametinib",42,220.9,0.791651801641099
"383","X.0991.trib","trametinib",45,299.5,1.07206564395291
"384","X.0991.trib","trametinib",49,267.8,0.958972529432751
"385","X.0991.trib","trametinib",52,232.9,0.834463075276489
"386","X.0991.trib","trametinib",59,212.6,0.762040670709954
"387","X.0991.trib","trametinib",63,186,0.667142347484838
"388","X.0991.trib","trametinib",66,204.6,0.733499821619693
"389","X.0991.trib","trametinib",70,203.3,0.728861933642526
"390","X.0991.trib","trametinib",73,174.3,0.625401355690332
"391","X.0991.trib","trametinib",77,167.9,0.602568676418123
"392","X.0991.trib","trametinib",80,181,0.649304316803425
"393","X.0991.trib","trametinib",84,203.8,0.730645736710667
"394","X.0991.trib","trametinib",86,213.1,0.763824473778095
"395","X.0991.uned","untreated",0,269,1
"396","X.0991.uned","untreated",2,339.7,1.26185185185185
"397","X.0991.uned","untreated",8,336.3,1.24925925925926
"398","X.0991.uned","untreated",11,336.6,1.25037037037037
"399","X.0991.uned","untreated",13,395.6,1.46888888888889
"400","X.0991.uned","untreated",16,502.8,1.86592592592593
"401","X.0991.uned","untreated",20,738.1,2.73740740740741
"402","X.0991.uned","untreated",23,796.1,2.95222222222222
"403","X.0991.uned","untreated",31,1256.2,4.6562962962963
"404","X.0991.uned","untreated",35,1378.6,5.10962962962963
