"","model.id","drug.join.name","time","volume","volume.normal"
"40","X.1004.BY19.LE11","BYL719 + LEE011",0,298.5,1
"41","X.1004.BY19.LE11","BYL719 + LEE011",3,417.2,1.39632721202003
"42","X.1004.BY19.LE11","BYL719 + LEE011",7,516.6,1.72821368948247
"43","X.1004.BY19.LE11","BYL719 + LEE011",11,588.8,1.96928213689482
"44","X.1004.BY19.LE11","BYL719 + LEE011",15,586,1.95993322203673
"45","X.1004.BY19.LE11","BYL719 + LEE011",18,613.3,2.05108514190317
"46","X.1004.BY19.LE11","BYL719 + LEE011",22,653.8,2.18631051752922
"47","X.1004.BY19.LE11","BYL719 + LEE011",26,744.7,2.489816360601
"48","X.1004.BY19.LE11","BYL719 + LEE011",30,777.4,2.59899833055092
"49","X.1004.BY19.LE11","BYL719 + LEE011",32,795.4,2.65909849749583
"50","X.1004.BY19.LE11","BYL719 + LEE011",35,870.7,2.91051752921536
"51","X.1004.BY19.LJ16","BYL719 + LJM716",0,200.6,1
"52","X.1004.BY19.LJ16","BYL719 + LJM716",4,171.3,0.854662698412698
"53","X.1004.BY19.LJ16","BYL719 + LJM716",11,246.2,1.22619047619048
"54","X.1004.BY19.LJ16","BYL719 + LJM716",15,246.7,1.22867063492063
"55","X.1004.BY19.LJ16","BYL719 + LJM716",18,271.6,1.35218253968254
"56","X.1004.BY19.LJ16","BYL719 + LJM716",22,260.4,1.29662698412698
"57","X.1004.BY19.LJ16","BYL719 + LJM716",25,256.1,1.27529761904762
"58","X.1004.BY19.LJ16","BYL719 + LJM716",29,424,2.10813492063492
"59","X.1004.BY19.LJ16","BYL719 + LJM716",32,620.8,3.0843253968254
"60","X.1004.BY19.LJ16","BYL719 + LJM716",34,747.2,3.71130952380952
"61","X.1004.CG97","CGM097",0,294.9,1
"62","X.1004.CG97","CGM097",4,395.6,1.34031767489017
"63","X.1004.CG97","CGM097",11,604.3,2.04562352145995
"64","X.1004.CG97","CGM097",15,780.5,2.64109496451504
"65","X.1004.CG97","CGM097",18,1342,4.53869550523826
"66","X.1004.CL57","CLR457",0,204.1,1
"67","X.1004.CL57","CLR457",2,207.8,1.01803998049732
"68","X.1004.CL57","CLR457",5,212.4,1.04046806435885
"69","X.1004.CL57","CLR457",9,229.6,1.12432959531936
"70","X.1004.CL57","CLR457",12,223.6,1.09507557289127
"71","X.1004.CL57","CLR457",16,279.5,1.36762554851292
"72","X.1004.CL57","CLR457",19,260.4,1.27450024378352
"73","X.1004.CL57","CLR457",23,304.5,1.48951730862994
"74","X.1004.CL57","CLR457",26,398.5,1.94783032666992
"75","X.1004.CL57","CLR457",30,464.9,2.27157484154071
"76","X.1004.CL57","CLR457",33,492.2,2.40468064358849
"77","X.1004.CL57","CLR457",37,474.4,2.31789371038518
"78","X.1004.CL57","CLR457",40,480.4,2.34714773281326
"79","X.1004.CL57","CLR457",44,560.2,2.73622623110678
"80","X.1004.CL57","CLR457",47,652.1,3.18430034129693
"81","X.1004.HD01","HDM201",0,196.6,1
"82","X.1004.HD01","HDM201",4,232.1,1.17965587044534
"83","X.1004.HD01","HDM201",11,258.5,1.31325910931174
"84","X.1004.HD01","HDM201",15,285.1,1.44787449392713
"85","X.1004.HD01","HDM201",18,297.6,1.51113360323887
"86","X.1004.HD01","HDM201",22,308.6,1.5668016194332
"87","X.1004.HD01","HDM201",25,358.7,1.82034412955466
"88","X.1004.HD01","HDM201",29,450.4,2.28441295546559
"89","X.1004.HD01","HDM201",32,484.9,2.45900809716599
"90","X.1004.IN24","INC424",0,197,1
"91","X.1004.IN24","INC424",4,167.4,0.850505050505051
"92","X.1004.IN24","INC424",7,169.9,0.863131313131313
"93","X.1004.IN24","INC424",11,237.5,1.20454545454545
"94","X.1004.IN24","INC424",14,258.4,1.31010101010101
"95","X.1004.IN24","INC424",18,267.2,1.35454545454545
"96","X.1004.IN24","INC424",21,317.4,1.60808080808081
"97","X.1004.IN24","INC424",25,440.9,2.23181818181818
"98","X.1004.IN24","INC424",28,581.9,2.94393939393939
"99","X.1004.IN24","INC424",32,635.7,3.21565656565657
"100","X.1004.IN24","INC424",35,716.2,3.62222222222222
"101","X.1004.LE11","LEE011",0,196.3,1
"102","X.1004.LE11","LEE011",3,159.2,0.811961479979726
"103","X.1004.LE11","LEE011",6,158.9,0.810440952863659
"104","X.1004.LE11","LEE011",10,183,0.932589964521034
"105","X.1004.LE11","LEE011",13,165.7,0.844906234161176
"106","X.1004.LE11","LEE011",17,199,1.0136847440446
"107","X.1004.LE11","LEE011",20,247.3,1.25848960973137
"108","X.1004.LE11","LEE011",24,255.2,1.29853015712114
"109","X.1004.LE11","LEE011",27,266.8,1.35732387227572
"110","X.1004.LE11","LEE011",31,245.9,1.25139381652306
"111","X.1004.LE11","LEE011",34,257,1.30765331981754
"112","X.1004.LE11","LEE011",37,291.5,1.48251393816523
"113","X.1004.LE11","LEE011",41,329.4,1.67460719716168
"114","X.1004.LE11","LEE011",44,350.1,1.7795235681703
"115","X.1004.LE11","LEE011",48,385.6,1.95945261023822
"116","X.1004.LE11","LEE011",51,412,2.0932589964521
"117","X.1004.LE11","LEE011",55,453.8,2.30511910795743
"118","X.1004.LE11","LEE011",59,501.7,2.54789660415611
"119","X.1004.LE11","LEE011",62,583.5,2.96249366447035
"120","X.1004.LE11","LEE011",65,749.2,3.8023314749113
"121","X.1004.LE11","LEE011",69,952.1,4.83071464774455
"122","X.1004.LE11","LEE011",73,990.4,5.02483527622909
"123","X.1004.LE11","LEE011",77,1091.3,5.53623922959959
"124","X.1004.LE11.evus","LEE011 + everolimus",0,209.6,1
"125","X.1004.LE11.evus","LEE011 + everolimus",4,196.2,0.936372269705603
"126","X.1004.LE11.evus","LEE011 + everolimus",7,178.3,0.851377018043685
"127","X.1004.LE11.evus","LEE011 + everolimus",11,162.4,0.775878442545109
"128","X.1004.LE11.evus","LEE011 + everolimus",18,94.3,0.452516619183286
"129","X.1004.LE11.evus","LEE011 + everolimus",21,84.6,0.406457739791073
"130","X.1004.LE11.evus","LEE011 + everolimus",24,94.2,0.452041785375119
"131","X.1004.LE11.evus","LEE011 + everolimus",28,102,0.489078822412156
"132","X.1004.LE11.evus","LEE011 + everolimus",31,103.2,0.494776828110161
"133","X.1004.LE11.evus","LEE011 + everolimus",35,103.4,0.495726495726496
"134","X.1004.LE11.evus","LEE011 + everolimus",38,104.2,0.499525166191833
"135","X.1004.LE11.evus","LEE011 + everolimus",42,107.8,0.51661918328585
"136","X.1004.LE11.evus","LEE011 + everolimus",46,81.2,0.39031339031339
"137","X.1004.LE11.evus","LEE011 + everolimus",49,79.1,0.38034188034188
"138","X.1004.LE11.evus","LEE011 + everolimus",52,74.9,0.36039886039886
"139","X.1004.LE11.evus","LEE011 + everolimus",56,84.8,0.407407407407407
"140","X.1004.LE11.evus","LEE011 + everolimus",60,113.9,0.545584045584046
"141","X.1004.LE11.evus","LEE011 + everolimus",64,114.6,0.548907882241216
"142","X.1004.LE11.evus","LEE011 + everolimus",67,127.5,0.610161443494777
"143","X.1004.LE11.evus","LEE011 + everolimus",71,113.3,0.542735042735043
"144","X.1004.LE11.evus","LEE011 + everolimus",75,125.3,0.5997150997151
"145","X.1004.LE11.evus","LEE011 + everolimus",79,137.9,0.65954415954416
"146","X.1004.LE11.evus","LEE011 + everolimus",81,136.2,0.651471984805318
"147","X.1004.LE11.evus","LEE011 + everolimus",84,117.2,0.561253561253561
"148","X.1004.LE11.evus","LEE011 + everolimus",88,137.6,0.658119658119658
"149","X.1004.LE11.evus","LEE011 + everolimus",91,137.9,0.65954415954416
"150","X.1004.LE11.evus","LEE011 + everolimus",98,143.6,0.686609686609687
"151","X.1004.LE11.evus","LEE011 + everolimus",101,147.6,0.705603038936372
"152","X.1004.LE11.evus","LEE011 + everolimus",105,156.1,0.745963912630579
"153","X.1004.LE11.evus","LEE011 + everolimus",109,133.8,0.640075973409307
"154","X.1004.LE11.evus","LEE011 + everolimus",116,146.5,0.700379867046534
"155","X.1004.LE11.evus","LEE011 + everolimus",121,177.7,0.848528015194682
"156","X.1004.LE11.evus","LEE011 + everolimus",128,189.2,0.903133903133903
"157","X.1004.LE11.evus","LEE011 + everolimus",134,219.7,1.04795821462488
"158","X.1004.LE11.evus","LEE011 + everolimus",144,225.7,1.07644824311491
"159","X.1004.LE11.evus","LEE011 + everolimus",149,219.2,1.04558404558405
"160","X.1004.LE11.evus","LEE011 + everolimus",158,278.9,1.32905982905983
"161","X.1004.LE11.evus","LEE011 + everolimus",163,277.8,1.32383665716999
"162","X.1004.LF02","LFA102",0,253.4,1
"163","X.1004.LF02","LFA102",3,223,0.880503144654088
"164","X.1004.LF02","LFA102",6,305.4,1.20440251572327
"165","X.1004.LF02","LFA102",13,417.1,1.6434748427673
"166","X.1004.LF02","LFA102",17,841.7,3.3125
"167","X.1004.LF02","LFA102",20,1212.5,4.77004716981132
"168","X.1004.LF27.evus","LFW527 + everolimus",0,208.64,1
"169","X.1004.LF27.evus","LFW527 + everolimus",3,170.91,0.820024804426636
"170","X.1004.LF27.evus","LFW527 + everolimus",7,193.69,0.928687273421103
"171","X.1004.LF27.evus","LFW527 + everolimus",9,174.64,0.83781721045602
"172","X.1004.LF27.evus","LFW527 + everolimus",13,180.79,0.867153215035299
"173","X.1004.LF27.evus","LFW527 + everolimus",17,179.16,0.859377981301278
"174","X.1004.LF27.evus","LFW527 + everolimus",21,209.1,1.00219423774089
"175","X.1004.LF27.evus","LFW527 + everolimus",24,205.75,0.986214462888762
"176","X.1004.LF27.evus","LFW527 + everolimus",28,185.8,0.891051326082809
"177","X.1004.LF27.evus","LFW527 + everolimus",31,148.07,0.711076130509445
"178","X.1004.LF27.evus","LFW527 + everolimus",35,185.66,0.890383514596451
"179","X.1004.LF27.evus","LFW527 + everolimus",37,174.48,0.837053997328754
"180","X.1004.LF27.evus","LFW527 + everolimus",41,151.9,0.72934554474337
"181","X.1004.LF27.evus","LFW527 + everolimus",44,189.25,0.907508109139477
"182","X.1004.LF27.evus","LFW527 + everolimus",49,166.14,0.797271513070025
"183","X.1004.LF27.evus","LFW527 + everolimus",52,198.14,0.949914138523183
"184","X.1004.LF27.evus","LFW527 + everolimus",62,171.01,0.820501812631177
"185","X.1004.LF27.evus","LFW527 + everolimus",66,162.3,0.778954398015646
"186","X.1004.LF27.evus","LFW527 + everolimus",70,124.47,0.598502194237741
"187","X.1004.LF27.evus","LFW527 + everolimus",73,116.65,0.561200152642626
"188","X.1004.LF27.evus","LFW527 + everolimus",77,134.56,0.64663232207594
"189","X.1004.LF27.evus","LFW527 + everolimus",80,172.06,0.825510398778859
"190","X.1004.LF27.evus","LFW527 + everolimus",84,204.57,0.980585766075177
"191","X.1004.LF27.evus","LFW527 + everolimus",87,195.89,0.939181453921007
"192","X.1004.LF27.evus","LFW527 + everolimus",90,205.1,0.983113909559244
"193","X.1004.LF27.evus","LFW527 + everolimus",94,173.31,0.831473001335623
"194","X.1004.LF27.evus","LFW527 + everolimus",97,118.65,0.570740316733448
"195","X.1004.LF27.evus","LFW527 + everolimus",100,131.76,0.633276092348788
"196","X.1004.LF27.evus","LFW527 + everolimus",105,153.95,0.739124212936462
"197","X.1004.LF27.evus","LFW527 + everolimus",108,148.12,0.711314634611715
"198","X.1004.LF27.evus","LFW527 + everolimus",111,112.82,0.542930738408701
"199","X.1004.LF27.evus","LFW527 + everolimus",114,135.67,0.651927113146346
"200","X.1004.LF27.evus","LFW527 + everolimus",118,207.01,0.99222476626598
"201","X.1004.LF27.evus","LFW527 + everolimus",121,211.42,1.01326082808624
"202","X.1004.LF27.evus","LFW527 + everolimus",125,222.38,1.06554092730395
"203","X.1004.LF27.evus","LFW527 + everolimus",128,215.37,1.03210265216562
"204","X.1004.LF27.evus","LFW527 + everolimus",132,195.96,0.939515359664186
"205","X.1004.LF27.evus","LFW527 + everolimus",136,255.92,1.22552947910704
"206","X.1004.LF27.evus","LFW527 + everolimus",139,233.54,1.11877504293074
"207","X.1004.LF27.evus","LFW527 + everolimus",142,241.04,1.15455065827132
"208","X.1004.LF27.evus","LFW527 + everolimus",146,308.65,1.47705590536157
"209","X.1004.LF27.evus","LFW527 + everolimus",149,276.7,1.32465178401069
"210","X.1004.LF27.evus","LFW527 + everolimus",153,282.72,1.35336767792406
"211","X.1004.LJ16","LJM716",0,199.2,1
"212","X.1004.LJ16","LJM716",4,180.4,0.906093906093906
"213","X.1004.LJ16","LJM716",11,242,1.21378621378621
"214","X.1004.LJ16","LJM716",15,259.7,1.3021978021978
"215","X.1004.LJ16","LJM716",18,256.2,1.28471528471528
"216","X.1004.LJ16","LJM716",22,333.5,1.67082917082917
"217","X.1004.LJ16","LJM716",25,403,2.01798201798202
"218","X.1004.LJ16","LJM716",29,584.3,2.92357642357642
"219","X.1004.LJ16","LJM716",32,745.2,3.72727272727273
"220","X.1004.LJ16","LJM716",34,839.9,4.2002997002997
"221","X.1004.LJ16.trab","LJM716 + trastuzumab",0,213.1,1
"222","X.1004.LJ16.trab","LJM716 + trastuzumab",3,242.7,1.13825315273237
"223","X.1004.LJ16.trab","LJM716 + trastuzumab",6,232.3,1.08967772069127
"224","X.1004.LJ16.trab","LJM716 + trastuzumab",13,224.8,1.05464736104624
"225","X.1004.LJ16.trab","LJM716 + trastuzumab",17,248.6,1.16581036898645
"226","X.1004.LJ16.trab","LJM716 + trastuzumab",20,278,1.30312937879496
"227","X.1004.LJ16.trab","LJM716 + trastuzumab",24,379.4,1.7767398411957
"228","X.1004.LJ16.trab","LJM716 + trastuzumab",27,431.4,2.01961700140121
"229","X.1004.LJ16.trab","LJM716 + trastuzumab",31,553.2,2.58851004203643
"230","X.1004.LJ16.trab","LJM716 + trastuzumab",34,694.2,3.24708080336291
"231","X.1004.LK36","LKA136",0,213.1,1
"232","X.1004.LK36","LKA136",2,173,0.812704343764596
"233","X.1004.LK36","LKA136",5,190.2,0.893040635217188
"234","X.1004.LK36","LKA136",9,200.1,0.939280709948622
"235","X.1004.LK36","LKA136",12,273.8,1.28351237739374
"236","X.1004.LK36","LKA136",16,304.1,1.42503503035965
"237","X.1004.LK36","LKA136",19,309.3,1.4493227463802
"238","X.1004.LK36","LKA136",23,336.9,1.57823446987389
"239","X.1004.LK36","LKA136",26,416.1,1.94815506772536
"240","X.1004.LK36","LKA136",30,578.6,2.70714619336759
"241","X.1004.LK36","LKA136",33,703.5,3.29051844932275
"242","X.1004.LL71","LLM871",0,207.4,1
"243","X.1004.LL71","LLM871",6,195.1,0.940978886756238
"244","X.1004.LL71","LLM871",10,229.9,1.10796545105566
"245","X.1004.LL71","LLM871",13,292.8,1.40978886756238
"246","X.1004.LL71","LLM871",17,352.9,1.69817658349328
"247","X.1004.LL71","LLM871",20,412.1,1.98224568138196
"248","X.1004.LL71","LLM871",24,619.2,2.97600767754319
"249","X.1004.LL71","LLM871",27,1212.8,5.82437619961612
"250","X.1004.pael","paclitaxel",0,209.1,1
"251","X.1004.pael","paclitaxel",3,192.6,0.921465968586387
"252","X.1004.pael","paclitaxel",6,134.5,0.644930985245121
"253","X.1004.pael","paclitaxel",13,153.8,0.736792003807711
"254","X.1004.pael","paclitaxel",17,189,0.904331270823417
"255","X.1004.pael","paclitaxel",20,201.4,0.963350785340314
"256","X.1004.pael","paclitaxel",24,226.6,1.0832936696811
"257","X.1004.pael","paclitaxel",27,277.8,1.32698714897668
"258","X.1004.pael","paclitaxel",31,294.3,1.40552118039029
"259","X.1004.pael","paclitaxel",34,305.1,1.4569252736792
"260","X.1004.pael","paclitaxel",38,336.4,1.60590195145169
"261","X.1004.pael","paclitaxel",41,354.8,1.69347929557354
"262","X.1004.pael","paclitaxel",45,403.8,1.92670157068063
"263","X.1004.pael","paclitaxel",48,464.9,2.21751546882437
"264","X.1004.pael","paclitaxel",52,496.8,2.36934792955735
"265","X.1004.pael","paclitaxel",55,523.3,2.49547834364588
"266","X.1004.pael","paclitaxel",59,555.7,2.64969062351261
"267","X.1004.pael","paclitaxel",62,611.8,2.9167063303189
"268","X.1004.taen","tamoxifen",0,205,1
"269","X.1004.taen","tamoxifen",4,303.8,1.47961165048544
"270","X.1004.taen","tamoxifen",11,402.4,1.95825242718447
"271","X.1004.taen","tamoxifen",15,634.6,3.08543689320388
"272","X.1004.taen","tamoxifen",18,786.6,3.82330097087379
"273","X.1004.taen","tamoxifen",22,1055.8,5.13009708737864
"274","X.1004.taen","tamoxifen",25,1452.3,7.05485436893204
"275","X.1004.taen","tamoxifen",27,1863.6,9.05145631067961
"276","X.1004.trab","trastuzumab",0,228.6,1
"277","X.1004.trab","trastuzumab",3,211.9,0.927264808362369
"278","X.1004.trab","trastuzumab",6,184.5,0.807926829268293
"279","X.1004.trab","trastuzumab",13,185.9,0.814024390243902
"280","X.1004.trab","trastuzumab",17,199.6,0.873693379790941
"281","X.1004.trab","trastuzumab",20,239.4,1.04703832752613
"282","X.1004.trab","trastuzumab",24,218.1,0.954268292682927
"283","X.1004.trab","trastuzumab",27,261.6,1.14372822299652
"284","X.1004.trab","trastuzumab",31,381.7,1.6668118466899
"285","X.1004.trab","trastuzumab",34,679.1,2.96210801393728
"286","X.1004.trab","trastuzumab",36,757.3,3.30270034843206
"287","X.1004.uned","untreated",0,214.1,1
"288","X.1004.uned","untreated",3,301.4,1.40585774058577
"289","X.1004.uned","untreated",6,324,1.51092515109252
"290","X.1004.uned","untreated",13,391.4,1.82426778242678
"291","X.1004.uned","untreated",17,630.9,2.93770339377034
"292","X.1004.uned","untreated",20,730.3,3.3998140399814
"293","X.1004.uned","untreated",24,859.1,3.99860529986053
"294","X.1004.uned","untreated",27,1030.4,4.79497907949791
"295","X.1004.uned","untreated",29,1438.2,6.69084146908415
"296","X.1008.BG98","BGJ398",0,224.7,1
"297","X.1008.BG98","BGJ398",3,240.1,1.06823216659282
"298","X.1008.BG98","BGJ398",7,280,1.24501550731059
"299","X.1008.BG98","BGJ398",10,284.9,1.26672574213558
"300","X.1008.BG98","BGJ398",17,321.9,1.43066016836509
"301","X.1008.BG98","BGJ398",20,353.3,1.56978289765175
"302","X.1008.BG98","BGJ398",25,394.2,1.75099689853788
"303","X.1008.BG98","BGJ398",28,376,1.67035888347364
"304","X.1008.BG98","BGJ398",31,431.9,1.91803278688525
"305","X.1008.BG98","BGJ398",35,451.4,2.00443066016837
"306","X.1008.BG98","BGJ398",38,500.3,2.22108994240142
"307","X.1008.BG98","BGJ398",42,548.5,2.43464776251662
"308","X.1008.BG98","BGJ398",45,613.1,2.720868409393
"309","X.1008.BG98","BGJ398",49,578.4,2.56712450155073
"310","X.1008.BG98","BGJ398",52,706.5,3.1346920691183
"311","X.1008.BG98","BGJ398",56,760.5,3.37394771821001
"312","X.1008.BG98","BGJ398",59,776.7,3.44572441293753
"313","X.1008.BG98","BGJ398",63,792.2,3.51439964554719
"314","X.1008.BG98","BGJ398",66,840,3.72618520159504
"315","X.1008.BG98","BGJ398",70,899.8,3.99113867966327
"316","X.1008.BG98","BGJ398",73,882.3,3.91360212671688
"317","X.1008.BG98","BGJ398",76,956.2,4.24102791315906
"318","X.1008.BG98","BGJ398",80,998.1,4.42667257421356
"319","X.1008.biib","binimetinib",0,216.6,1
"320","X.1008.biib","binimetinib",4,242.9,1.12086397058824
"321","X.1008.biib","binimetinib",7,260.3,1.20082720588235
"322","X.1008.biib","binimetinib",11,307.2,1.41636029411765
"323","X.1008.biib","binimetinib",14,245.5,1.1328125
"324","X.1008.biib","binimetinib",18,300.2,1.38419117647059
"325","X.1008.biib","binimetinib",21,310,1.42922794117647
"326","X.1008.biib","binimetinib",25,364.3,1.67876838235294
"327","X.1008.biib","binimetinib",28,402.3,1.85340073529412
"328","X.1008.biib","binimetinib",31,492.7,2.26884191176471
"329","X.1008.biib","binimetinib",35,498.7,2.29641544117647
"330","X.1008.biib","binimetinib",39,513.6,2.36488970588235
"331","X.1008.biib","binimetinib",42,495.8,2.28308823529412
"332","X.1008.biib","binimetinib",46,443.6,2.04319852941176
"333","X.1008.biib","binimetinib",56,390.5,1.79917279411765
"334","X.1008.biib","binimetinib",60,526.8,2.42555147058824
"335","X.1008.biib","binimetinib",63,489.5,2.25413602941176
"336","X.1008.biib","binimetinib",67,543.6,2.50275735294118
"337","X.1008.biib","binimetinib",70,629.6,2.89797794117647
"338","X.1008.biib","binimetinib",74,683,3.14338235294118
"339","X.1008.biib","binimetinib",77,688.2,3.16727941176471
"340","X.1008.biib","binimetinib",80,707.9,3.2578125
"341","X.1008.biib","binimetinib",84,725.3,3.33777573529412
"342","X.1008.biib","binimetinib",87,740.8,3.40900735294118
"343","X.1008.biib","binimetinib",91,755.8,3.47794117647059
"344","X.1008.biib","binimetinib",94,792.5,3.64659926470588
"345","X.1008.biib","binimetinib",98,1023.4,4.70772058823529
"346","X.1008.BK20","BKM120",0,278.8,1
"347","X.1008.BK20","BKM120",3,266,0.954253037884203
"348","X.1008.BK20","BKM120",7,298.4,1.07005003573981
"349","X.1008.BK20","BKM120",10,317.5,1.13831308077198
"350","X.1008.BK20","BKM120",17,380.4,1.36311651179414
"351","X.1008.BK20","BKM120",20,400.8,1.43602573266619
"352","X.1008.BK20","BKM120",25,392.8,1.40743388134382
"353","X.1008.BK20","BKM120",28,379.9,1.36132952108649
"354","X.1008.BK20","BKM120",31,363.5,1.30271622587563
"355","X.1008.BK20","BKM120",35,363.2,1.30164403145104
"356","X.1008.BK20","BKM120",38,362.5,1.29914224446033
"357","X.1008.BK20","BKM120",42,356.6,1.27805575411008
"358","X.1008.BK20","BKM120",45,371.3,1.33059328091494
"359","X.1008.BK20","BKM120",49,351.8,1.26090064331665
"360","X.1008.BK20","BKM120",52,349.3,1.25196568977841
"361","X.1008.BK20","BKM120",56,379.3,1.35918513223731
"362","X.1008.BK20","BKM120",59,356.4,1.27734095782702
"363","X.1008.BK20","BKM120",63,421.9,1.51143674052895
"364","X.1008.BK20","BKM120",66,407.8,1.46104360257327
"365","X.1008.BK20","BKM120",70,418.4,1.49892780557541
"366","X.1008.BK20","BKM120",73,429.1,1.53716940671909
"367","X.1008.BK20","BKM120",76,418.8,1.50035739814153
"368","X.1008.BK20","BKM120",80,403.2,1.4446032880629
"369","X.1008.BK20","BKM120",84,461.5,1.6529664045747
"370","X.1008.BK20","BKM120",87,566.2,2.02716225875625
"371","X.1008.BY19","BYL719",0,257.7,1
"372","X.1008.BY19","BYL719",4,191.2,0.742945496714341
"373","X.1008.BY19","BYL719",7,224.7,0.872439118670274
"374","X.1008.BY19","BYL719",12,241.9,0.938925396211828
"375","X.1008.BY19","BYL719",15,234.7,0.911093931194434
"376","X.1008.BY19","BYL719",18,233.5,0.906455353691535
"377","X.1008.BY19","BYL719",22,204.7,0.795129493621956
"378","X.1008.BY19","BYL719",25,224.6,0.872052570545033
"379","X.1008.BY19","BYL719",29,182.5,0.709315809818322
"380","X.1008.BY19","BYL719",32,178.7,0.694626981059142
"381","X.1008.BY19","BYL719",36,193.8,0.752995747970622
"382","X.1008.BY19","BYL719",39,206.6,0.802473908001546
"383","X.1008.BY19","BYL719",43,190.3,0.739466563587167
"384","X.1008.BY19","BYL719",46,192.3,0.747197526091999
"385","X.1008.BY19","BYL719",50,189.7,0.737147274835717
"386","X.1008.BY19","BYL719",53,179,0.695786625434867
"387","X.1008.BY19","BYL719",57,132.6,0.516428295322768
"388","X.1008.BY19","BYL719",60,127.8,0.497873985311171
"389","X.1008.BY19","BYL719",63,122.8,0.478546579049092
"390","X.1008.BY19","BYL719",67,119.2,0.464630846540394
"391","X.1008.BY19","BYL719",71,122.3,0.476613838422884
"392","X.1008.BY19","BYL719",74,114.3,0.445689988403556
"393","X.1008.BY19","BYL719",78,126.9,0.494395052183997
"394","X.1008.BY19","BYL719",88,95,0.371086200231929
"395","X.1008.BY19.LE11","BYL719 + LEE011",0,213,1
"396","X.1008.BY19.LE11","BYL719 + LEE011",4,175,0.822429906542056
"397","X.1008.BY19.LE11","BYL719 + LEE011",8,181.5,0.852803738317757
"398","X.1008.BY19.LE11","BYL719 + LEE011",11,138.8,0.653271028037383
"399","X.1008.BY19.LE11","BYL719 + LEE011",15,140.5,0.661214953271028
"400","X.1008.BY19.LE11","BYL719 + LEE011",25,155.1,0.729439252336449
"401","X.1008.BY19.LE11","BYL719 + LEE011",29,147.6,0.694392523364486
"402","X.1008.BY19.LE11","BYL719 + LEE011",32,142.8,0.67196261682243
"403","X.1008.BY19.LE11","BYL719 + LEE011",36,164.9,0.775233644859813
"404","X.1008.BY19.LE11","BYL719 + LEE011",39,163.6,0.769158878504673
"405","X.1008.BY19.LE11","BYL719 + LEE011",43,136.6,0.642990654205607
"406","X.1008.BY19.LE11","BYL719 + LEE011",46,139,0.654205607476635
"407","X.1008.BY19.LE11","BYL719 + LEE011",49,143.8,0.676635514018692
"408","X.1008.BY19.LE11","BYL719 + LEE011",53,145.7,0.685514018691589
"409","X.1008.BY19.LE11","BYL719 + LEE011",56,153.9,0.723831775700935
"410","X.1008.BY19.LE11","BYL719 + LEE011",60,158.8,0.746728971962617
"411","X.1008.BY19.LE11","BYL719 + LEE011",63,167.8,0.788785046728972
"412","X.1008.BY19.LE11","BYL719 + LEE011",67,196.4,0.922429906542056
"413","X.1008.BY19.LE11","BYL719 + LEE011",71,193,0.906542056074766
"414","X.1008.BY19.LE11","BYL719 + LEE011",74,174.3,0.819158878504673
