model_id,model
1192,X.3851.TA66
1193,X.3851.uned
1194,X.3851.WN74
1195,X.3880.biib
1196,X.3880.BK20
1197,X.3880.BK20.enib
1198,X.3880.CG97
1199,X.3880.dane
1200,X.3880.enib
1201,X.3880.enib.biib
1202,X.3880.LD25
1203,X.3880.LD78
1204,X.3880.LE11
1205,X.3880.LE11.enib
1206,X.3880.LG13
1207,X.3880.TA66
1208,X.3880.uned
1209,X.3880.WN74
1210,X.4157.biib
1211,X.4157.BK20
1212,X.4157.BK20.enib
1213,X.4157.CG97
1214,X.4157.CL57
1215,X.4157.dane
1216,X.4157.enib
1217,X.4157.enib.biib
1218,X.4157.LD25
1219,X.4157.LD78
1220,X.4157.LE11
1221,X.4157.LE11.enib
1222,X.4157.LG13
1223,X.4157.TA66
1224,X.4157.uned
1225,X.4157.WN74
1226,X.4339.biib
1227,X.4339.BK20
1228,X.4339.BK20.enib
1229,X.4339.CG97
1230,X.4339.CL57
1231,X.4339.dane
1232,X.4339.enib
1233,X.4339.enib.biib
1234,X.4339.LD25
1235,X.4339.LD78
1236,X.4339.LE11
1237,X.4339.LE11.biib
1238,X.4339.LE11.enib
1239,X.4339.LG13
1240,X.4339.TA66
1241,X.4339.uned
1242,X.4339.WN74
1243,X.4426.biib
1244,X.4426.BK20
1245,X.4426.BK20.enib
1246,X.4426.CG97
1247,X.4426.dane
1248,X.4426.enib
1249,X.4426.enib.biib
1250,X.4426.LD25
1251,X.4426.LD78
1252,X.4426.LE11
1253,X.4426.LE11.enib
1254,X.4426.LG13
1255,X.4426.TA66
1256,X.4426.uned
1257,X.4426.WN74
1258,X.4455.biib
1259,X.4455.BK20
1260,X.4455.BK20.enib
1261,X.4455.CG97
1262,X.4455.CL57
1263,X.4455.dane
1264,X.4455.enib
1265,X.4455.enib.biib
1266,X.4455.LD25
1267,X.4455.LD78
1268,X.4455.LE11
1269,X.4455.LE11.enib
1270,X.4455.LG13
1271,X.4455.TA66
1272,X.4455.uned
1273,X.4455.WN74
1274,X.4530.biib
1275,X.4530.BK20
1276,X.4530.BK20.enib
1277,X.4530.CG97
1278,X.4530.enib
1279,X.4530.enib.biib
1280,X.4530.LD25
1281,X.4530.LD78
1282,X.4530.LE11
1283,X.4530.LE11.enib
1284,X.4530.LG13
1285,X.4530.TA66
1286,X.4530.uned
1287,X.4530.WN74
1288,X.4538.biib
1289,X.4538.BK20
1290,X.4538.BK20.enib
1291,X.4538.CG97
1292,X.4538.dane
1293,X.4538.enib
1294,X.4538.enib.biib
1295,X.4538.LD25
1296,X.4538.LD78
1297,X.4538.LE11
1298,X.4538.LE11.enib
1299,X.4538.LG13
1300,X.4538.TA66
1301,X.4538.uned
1302,X.4538.WN74
1303,X.4644.biib
1304,X.4644.BK20
1305,X.4644.BK20.enib
1306,X.4644.CG97
1307,X.4644.CL57
1308,X.4644.dane
1309,X.4644.enib
1310,X.4644.enib.biib
1311,X.4644.LD25
1312,X.4644.LD78
1313,X.4644.LE11
1314,X.4644.LE11.enib
1315,X.4644.LG13
1316,X.4644.TA66
1317,X.4644.uned
1318,X.4644.WN74
1319,X.4668.biib
1320,X.4668.BK20
1321,X.4668.BK20.enib
1322,X.4668.CG97
1323,X.4668.dane
1324,X.4668.enib
1325,X.4668.enib.biib
1326,X.4668.LD25
1327,X.4668.LD78
1328,X.4668.LE11
1329,X.4668.LE11.enib
1330,X.4668.LG13
1331,X.4668.TA66
1332,X.4668.uned
1333,X.4668.WN74
1334,X.4832.biib
1335,X.4832.BK20
1336,X.4832.BK20.enib
1337,X.4832.CG97
1338,X.4832.dane
1339,X.4832.enib
1340,X.4832.enib.biib
1341,X.4832.LD25
1342,X.4832.LD78
1343,X.4832.LE11
1344,X.4832.LE11.enib
1345,X.4832.LG13
1346,X.4832.TA66
1347,X.4832.uned
1348,X.4832.WN74
1349,X.4849.biib
1350,X.4849.BK20
1351,X.4849.BK20.enib
1352,X.4849.CG97
1353,X.4849.CL57
1354,X.4849.dane
1355,X.4849.enib
1356,X.4849.enib.biib
1357,X.4849.LD25
1358,X.4849.LD78
1359,X.4849.LE11
1360,X.4849.LE11.biib
1361,X.4849.LE11.enib
1362,X.4849.LG13
1363,X.4849.TA66
1364,X.4849.uned
1365,X.4849.WN74
1366,X.5189.biib
1367,X.5189.BK20
1368,X.5189.BK20.enib
1369,X.5189.CG97
1370,X.5189.CL57
1371,X.5189.dane
1372,X.5189.enib
1373,X.5189.enib.biib
1374,X.5189.LD25
1375,X.5189.LD78
1376,X.5189.LE11
1377,X.5189.LE11.biib
1378,X.5189.LE11.enib
1379,X.5189.LG13
1380,X.5189.TA66
1381,X.5189.uned
1382,X.5189.WN74
1383,X.1156.BG98
1384,X.1156.biib
1385,X.1156.BK20
1386,X.1156.BK20.biib
1387,X.1156.BY19
1388,X.1156.BY19.LG47
1389,X.1156.BY19.LJ16
1390,X.1156.ceab
1391,X.1156.CG97
1392,X.1156.CK20
1393,X.1156.CL57
1394,X.1156.erib
1395,X.1156.HD01
1396,X.1156.HS90
1397,X.1156.IN80
1398,X.1156.LC61.pael
1399,X.1156.LE11
1400,X.1156.LF27.biib
1401,X.1156.LG47
1402,X.1156.LL71
1403,X.1156.pael
1404,X.1156.uned
1405,X.1172.BG98
1406,X.1172.biib
1407,X.1172.BK20
1408,X.1172.BK20.biib
1409,X.1172.BY19
1410,X.1172.BY19.LG47
1411,X.1172.BY19.LJ16
1412,X.1172.ceab
1413,X.1172.CG97
1414,X.1172.CK20
1415,X.1172.CL57
1416,X.1172.erib
1417,X.1172.HD01
1418,X.1172.HS90
1419,X.1172.IN80
1420,X.1172.LC61.pael
1421,X.1172.LE11
1422,X.1172.LF27.biib
1423,X.1172.LG47
1424,X.1172.LL71
1425,X.1172.pael
1426,X.1172.uned
1427,X.1189.BG98
1428,X.1189.biib
1429,X.1189.BK20
1430,X.1189.BK20.biib
1431,X.1189.BY19
1432,X.1189.BY19.LG47
1433,X.1189.BY19.LJ16
1434,X.1189.ceab
1435,X.1189.CG97
1436,X.1189.CK20
1437,X.1189.CL57
1438,X.1189.erib
1439,X.1189.HD01
1440,X.1189.HS90
1441,X.1189.IN80
1442,X.1189.LC61.pael
1443,X.1189.LE11
1444,X.1189.LG47
1445,X.1189.LL71
1446,X.1189.pael
1447,X.1189.uned
1448,X.1228.BG98
1449,X.1228.biib
1450,X.1228.BK20
1451,X.1228.BK20.biib
1452,X.1228.BY19
1453,X.1228.BY19.LG47
1454,X.1228.BY19.LJ16
1455,X.1228.ceab
1456,X.1228.CG97
1457,X.1228.CK20
1458,X.1228.CL57
1459,X.1228.erib
1460,X.1228.HD01
1461,X.1228.HS90
1462,X.1228.IN80
1463,X.1228.LC61.pael
1464,X.1228.LE11
1465,X.1228.LF27.biib
1466,X.1228.LG47
1467,X.1228.LL71
1468,X.1228.pael
1469,X.1228.uned
1470,X.1323.BG98
1471,X.1323.biib
1472,X.1323.BK20
1473,X.1323.BK20.biib
1474,X.1323.BY19
1475,X.1323.BY19.LG47
1476,X.1323.BY19.LJ16
1477,X.1323.ceab
1478,X.1323.CG97
1479,X.1323.CK20
1480,X.1323.CL57
1481,X.1323.erib
1482,X.1323.HD01
1483,X.1323.HS90
1484,X.1323.IN80
1485,X.1323.LC61.pael
1486,X.1323.LE11
1487,X.1323.LF27.biib
1488,X.1323.LG47
1489,X.1323.LL71
1490,X.1323.pael
1491,X.1323.uned
1492,X.1442.BG98
1493,X.1442.biib
1494,X.1442.BK20
1495,X.1442.BK20.biib
1496,X.1442.BY19
1497,X.1442.BY19.LG47
1498,X.1442.BY19.LJ16
1499,X.1442.ceab
1500,X.1442.CG97
1501,X.1442.CK20
1502,X.1442.CL57
1503,X.1442.erib
1504,X.1442.HD01
1505,X.1442.HS90
1506,X.1442.IN80
1507,X.1442.LC61.pael
1508,X.1442.LE11
1509,X.1442.LG47
1510,X.1442.LL71
1511,X.1442.pael
1512,X.1442.uned
1513,X.1499.BG98
1514,X.1499.biib
1515,X.1499.BK20
1516,X.1499.BK20.biib
1517,X.1499.BY19
1518,X.1499.BY19.LG47
1519,X.1499.BY19.LJ16
1520,X.1499.ceab
1521,X.1499.CG97
1522,X.1499.CK20
1523,X.1499.CL57
1524,X.1499.erib
1525,X.1499.HD01
1526,X.1499.HS90
1527,X.1499.IN80
1528,X.1499.LC61.pael
1529,X.1499.LE11
1530,X.1499.LF27.biib
1531,X.1499.LG47
1532,X.1499.LL71
1533,X.1499.pael
1534,X.1499.uned
1535,X.1586.BG98
1536,X.1586.biib
1537,X.1586.BK20
1538,X.1586.BK20.biib
1539,X.1586.BY19
1540,X.1586.BY19.LG47
1541,X.1586.BY19.LJ16
1542,X.1586.ceab
1543,X.1586.CG97
1544,X.1586.CK20
1545,X.1586.CL57
1546,X.1586.erib
1547,X.1586.HD01
1548,X.1586.HS90
1549,X.1586.IN80
1550,X.1586.LC61.pael
1551,X.1586.LE11
1552,X.1586.LF27.biib
1553,X.1586.LG47
1554,X.1586.LL71
1555,X.1586.pael
1556,X.1586.uned
1557,X.1658.BG98
1558,X.1658.biib
1559,X.1658.BK20
1560,X.1658.BK20.biib
1561,X.1658.BY19
1562,X.1658.BY19.LG47
1563,X.1658.BY19.LJ16
1564,X.1658.ceab
1565,X.1658.CG97
1566,X.1658.CK20
1567,X.1658.CL57
1568,X.1658.erib
1569,X.1658.HD01
1570,X.1658.HS90
1571,X.1658.IN80
1572,X.1658.LC61.pael
1573,X.1658.LE11
1574,X.1658.LF27.biib
1575,X.1658.LG47
1576,X.1658.LL71
1577,X.1658.pael
1578,X.1658.uned
1579,X.1683.BG98
1580,X.1683.biib
1581,X.1683.BK20
1582,X.1683.BK20.biib
1583,X.1683.BY19
1584,X.1683.BY19.LG47
1585,X.1683.BY19.LJ16
1586,X.1683.ceab
1587,X.1683.CG97
1588,X.1683.CK20
1589,X.1683.CL57
1590,X.1683.erib
1591,X.1683.HD01
1592,X.1683.HS90
1593,X.1683.IN80
1594,X.1683.LC61.pael
1595,X.1683.LE11
1596,X.1683.LG47
1597,X.1683.LL71
1598,X.1683.pael
1599,X.1683.uned
1600,X.1725.BG98
1601,X.1725.biib
1602,X.1725.BK20
1603,X.1725.BK20.biib
1604,X.1725.BY19
1605,X.1725.BY19.LG47
1606,X.1725.BY19.LJ16
1607,X.1725.ceab
1608,X.1725.CG97
1609,X.1725.CK20
1610,X.1725.CL57
1611,X.1725.erib
1612,X.1725.HD01
1613,X.1725.HS90
1614,X.1725.IN80
1615,X.1725.LC61.pael
1616,X.1725.LE11
1617,X.1725.LF27.biib
1618,X.1725.LG47
1619,X.1725.LL71
1620,X.1725.pael
1621,X.1725.uned
1622,X.1787.BG98
1623,X.1787.biib
1624,X.1787.BK20
1625,X.1787.BK20.biib
1626,X.1787.BY19
1627,X.1787.BY19.LG47
1628,X.1787.BY19.LJ16
1629,X.1787.ceab
1630,X.1787.CG97
1631,X.1787.CK20
1632,X.1787.CL57
1633,X.1787.erib
1634,X.1787.HD01
1635,X.1787.HS90
1636,X.1787.IN80
1637,X.1787.LC61.pael
1638,X.1787.LE11
1639,X.1787.LF27.biib
1640,X.1787.LG47
1641,X.1787.LL71
1642,X.1787.pael
1643,X.1787.uned
1644,X.1795.LF27.biib
1645,X.1823.BG98
1646,X.1823.biib
1647,X.1823.BK20
1648,X.1823.BK20.biib
1649,X.1823.BY19
1650,X.1823.BY19.LG47
1651,X.1823.BY19.LJ16
1652,X.1823.ceab
1653,X.1823.CG97
1654,X.1823.CK20
1655,X.1823.CL57
1656,X.1823.erib
1657,X.1823.HD01
1658,X.1823.HS90
1659,X.1823.IN80
1660,X.1823.LC61.pael
1661,X.1823.LE11
1662,X.1823.LF27.biib
1663,X.1823.LG47
1664,X.1823.LL71
1665,X.1823.pael
1666,X.1823.uned
1667,X.1834.BG98
1668,X.1834.biib
1669,X.1834.BK20
1670,X.1834.BK20.biib
1671,X.1834.BY19
1672,X.1834.BY19.LG47
1673,X.1834.BY19.LJ16
1674,X.1834.ceab
1675,X.1834.CG97
1676,X.1834.CK20
1677,X.1834.CL57
1678,X.1834.erib
1679,X.1834.HD01
1680,X.1834.HS90
1681,X.1834.IN80
1682,X.1834.LC61.pael
1683,X.1834.LE11
1684,X.1834.LF27.biib
1685,X.1834.LG47
1686,X.1834.LL71
1687,X.1834.pael
1688,X.1834.uned
1689,X.1835.BG98
1690,X.1835.biib
1691,X.1835.BK20
1692,X.1835.BK20.biib
1693,X.1835.BY19
1694,X.1835.BY19.LG47
1695,X.1835.BY19.LJ16
1696,X.1835.ceab
1697,X.1835.CG97
1698,X.1835.CK20
1699,X.1835.CL57
1700,X.1835.erib
1701,X.1835.HD01
1702,X.1835.HS90
1703,X.1835.IN80
1704,X.1835.LC61.pael
1705,X.1835.LE11
1706,X.1835.LF27.biib
1707,X.1835.LG47
1708,X.1835.LL71
1709,X.1835.pael
1710,X.1835.uned
1711,X.1869.BG98
1712,X.1869.biib
1713,X.1869.BK20
1714,X.1869.BK20.biib
1715,X.1869.BY19
1716,X.1869.BY19.LG47
1717,X.1869.BY19.LJ16
1718,X.1869.ceab
1719,X.1869.CG97
1720,X.1869.CK20
1721,X.1869.CL57
1722,X.1869.erib
1723,X.1869.HD01
1724,X.1869.HS90
1725,X.1869.IN80
1726,X.1869.LC61.pael
1727,X.1869.LE11
1728,X.1869.LF27.biib
1729,X.1869.LG47
1730,X.1869.LL71
1731,X.1869.pael
1732,X.1869.uned
1733,X.1870.BG98
1734,X.1870.biib
1735,X.1870.BK20
1736,X.1870.BK20.biib
1737,X.1870.BY19
1738,X.1870.BY19.LG47
1739,X.1870.BY19.LJ16
1740,X.1870.ceab
1741,X.1870.CG97
1742,X.1870.CK20
1743,X.1870.CL57
1744,X.1870.erib
1745,X.1870.HD01
1746,X.1870.HS90
1747,X.1870.LC61.pael
1748,X.1870.LE11
1749,X.1870.LF27.biib
1750,X.1870.LG47
1751,X.1870.LL71
1752,X.1870.pael
1753,X.1870.uned
1754,X.1934.BG98
1755,X.1934.biib
1756,X.1934.BK20
1757,X.1934.BK20.biib
1758,X.1934.BY19
1759,X.1934.BY19.LG47
1760,X.1934.BY19.LJ16
1761,X.1934.ceab
1762,X.1934.CG97
1763,X.1934.CK20
1764,X.1934.CL57
1765,X.1934.erib
1766,X.1934.HD01
1767,X.1934.HS90
1768,X.1934.IN80
1769,X.1934.LC61.pael
1770,X.1934.LE11
1771,X.1934.LF27.biib
1772,X.1934.LG47
1773,X.1934.LL71
1774,X.1934.pael
1775,X.1934.uned
1776,X.1979.LF27.biib
1777,X.1980.BG98
1778,X.1980.biib
1779,X.1980.BK20
1780,X.1980.BK20.biib
1781,X.1980.BY19
1782,X.1980.BY19.LG47
1783,X.1980.BY19.LJ16
1784,X.1980.ceab
1785,X.1980.CG97
1786,X.1980.CK20
1787,X.1980.CL57
1788,X.1980.erib
1789,X.1980.HD01
1790,X.1980.HS90
1791,X.1980.IN80
1792,X.1980.LC61.pael
1793,X.1980.LE11
1794,X.1980.LF27.biib
1795,X.1980.LG47
1796,X.1980.LL71
1797,X.1980.pael
1798,X.1980.uned
1799,X.1993.BG98
1800,X.1993.biib
1801,X.1993.BK20
1802,X.1993.BK20.biib
1803,X.1993.BY19
1804,X.1993.BY19.LG47
1805,X.1993.BY19.LJ16
1806,X.1993.ceab
1807,X.1993.CG97
1808,X.1993.CK20
1809,X.1993.CL57
1810,X.1993.erib
1811,X.1993.HD01
1812,X.1993.HS90
1813,X.1993.IN80
1814,X.1993.LC61.pael
1815,X.1993.LE11
1816,X.1993.LF27.biib
1817,X.1993.LG47
1818,X.1993.LL71
1819,X.1993.pael
1820,X.1993.uned
1821,X.2017.BG98
1822,X.2017.biib
1823,X.2017.BK20
1824,X.2017.BK20.biib
1825,X.2017.BY19
1826,X.2017.BY19.LG47
1827,X.2017.BY19.LJ16
1828,X.2017.ceab
1829,X.2017.CG97
1830,X.2017.CK20
1831,X.2017.CL57
1832,X.2017.erib
1833,X.2017.HD01
1834,X.2017.HS90
1835,X.2017.IN80
1836,X.2017.LC61.pael
1837,X.2017.LE11
1838,X.2017.LF27.biib
1839,X.2017.LG47
1840,X.2017.LL71
1841,X.2017.pael
1842,X.2017.uned
1843,X.2042.BG98
1844,X.2042.biib
1845,X.2042.BK20
1846,X.2042.BK20.biib
1847,X.2042.BY19
1848,X.2042.BY19.LG47
1849,X.2042.BY19.LJ16
1850,X.2042.ceab
1851,X.2042.CG97
1852,X.2042.CK20
1853,X.2042.CL57
1854,X.2042.erib
1855,X.2042.HD01
1856,X.2042.HS90
1857,X.2042.IN80
1858,X.2042.LC61.pael
1859,X.2042.LE11
1860,X.2042.LF27.biib
1861,X.2042.LG47
1862,X.2042.LL71
1863,X.2042.pael
1864,X.2042.uned
1865,X.20508.LF27.biib
1866,X.20689.LF27.biib
1867,X.20810.LF27.biib
1868,X.2082.BG98
1869,X.2082.biib
1870,X.2082.BK20
1871,X.2082.BK20.biib
1872,X.2082.BY19
1873,X.2082.BY19.LG47
1874,X.2082.BY19.LJ16
1875,X.2082.ceab
1876,X.2082.CG97
1877,X.2082.CK20
1878,X.2082.CL57
1879,X.2082.erib
1880,X.2082.HD01
1881,X.2082.HS90
1882,X.2082.IN80
1883,X.2082.LC61.pael
1884,X.2082.LE11
1885,X.2082.LF27.biib
1886,X.2082.LG47
1887,X.2082.LL71
1888,X.2082.pael
1889,X.2082.uned
1890,X.2088.BG98
1891,X.2088.biib
1892,X.2088.BK20
1893,X.2088.BK20.biib
1894,X.2088.BY19
1895,X.2088.BY19.LG47
1896,X.2088.BY19.LJ16
1897,X.2088.ceab
1898,X.2088.CG97
1899,X.2088.CK20
1900,X.2088.CL57
1901,X.2088.erib
1902,X.2088.HD01
1903,X.2088.HS90
1904,X.2088.IN80
1905,X.2088.LC61.pael
1906,X.2088.LE11
1907,X.2088.LF27.biib
1908,X.2088.LG47
1909,X.2088.LL71
1910,X.2088.uned
1911,X.2094.BG98
1912,X.2094.biib
1913,X.2094.BK20
1914,X.2094.BK20.biib
1915,X.2094.BY19
1916,X.2094.BY19.LG47
1917,X.2094.BY19.LJ16
1918,X.2094.ceab
1919,X.2094.CG97
1920,X.2094.CK20
1921,X.2094.CL57
1922,X.2094.erib
1923,X.2094.HD01
1924,X.2094.HS90
1925,X.2094.IN80
1926,X.2094.LC61.pael
1927,X.2094.LE11
1928,X.2094.LF27.biib
1929,X.2094.LG47
1930,X.2094.LL71
1931,X.2094.pael
1932,X.2094.uned
1933,X.21617.LF27.biib
1934,X.3029.BG98
1935,X.3029.biib
1936,X.3029.BK20
1937,X.3029.BK20.biib
1938,X.3029.BY19
1939,X.3029.BY19.LG47
1940,X.3029.BY19.LJ16
1941,X.3029.ceab
1942,X.3029.CG97
1943,X.3029.CK20
1944,X.3029.CL57
1945,X.3029.erib
1946,X.3029.HD01
1947,X.3029.HS90
1948,X.3029.IN80
1949,X.3029.LC61.pael
1950,X.3029.LE11
1951,X.3029.LG47
1952,X.3029.LL71
1953,X.3029.pael
1954,X.3029.uned
1955,X.3237.BG98
1956,X.3237.biib
1957,X.3237.BK20
1958,X.3237.BK20.biib
1959,X.3237.BY19
1960,X.3237.BY19.LG47
1961,X.3237.BY19.LJ16
1962,X.3237.ceab
1963,X.3237.CG97
1964,X.3237.CK20
1965,X.3237.CL57
1966,X.3237.erib
1967,X.3237.HD01
1968,X.3237.HS90
1969,X.3237.IN80
1970,X.3237.LC61.pael
1971,X.3237.LE11
1972,X.3237.LF27.biib
1973,X.3237.LG47
1974,X.3237.LL71
1975,X.3237.pael
1976,X.3237.uned
1977,X.3843.BG98
1978,X.3843.biib
1979,X.3843.BK20
1980,X.3843.BK20.biib
1981,X.3843.BY19
1982,X.3843.BY19.LG47
1983,X.3843.BY19.LJ16
1984,X.3843.ceab
1985,X.3843.CG97
1986,X.3843.CK20
1987,X.3843.CL57
1988,X.3843.erib
1989,X.3843.HD01
1990,X.3843.HS90
1991,X.3843.IN80
1992,X.3843.LC61.pael
1993,X.3843.LE11
1994,X.3843.LF27.biib
1995,X.3843.LG47
1996,X.3843.LL71
1997,X.3843.pael
1998,X.3843.uned
1999,X.4819.BG98
2000,X.4819.biib
2001,X.4819.BK20
2002,X.4819.BK20.biib
2003,X.4819.BY19
2004,X.4819.BY19.LG47
2005,X.4819.BY19.LJ16
2006,X.4819.ceab
2007,X.4819.CG97
2008,X.4819.CK20
2009,X.4819.CL57
2010,X.4819.erib
2011,X.4819.HD01
2012,X.4819.HS90
2013,X.4819.IN80
2014,X.4819.LC61.pael
2015,X.4819.LE11
2016,X.4819.LF27.biib
2017,X.4819.LG47
2018,X.4819.LL71
2019,X.4819.pael
2020,X.4819.uned
2021,X.5267.LF27.biib
2022,X.0933.5FFU
2023,X.0933.biib
2024,X.0933.BK20
2025,X.0933.BK20.LJ49
2026,X.0933.BY19
2027,X.0933.BY19.biib
2028,X.0933.BY19.ceab
2029,X.0933.BY19.ceab.enib
2030,X.0933.BY19.enib
2031,X.0933.BY19.LJ16
2032,X.0933.ceab
2033,X.0933.ceab.enib
2034,X.0933.CG97
2035,X.0933.CK20
2036,X.0933.CL57
2037,X.0933.enib
2038,X.0933.HD01
2039,X.0933.LE11
2040,X.0933.LF27.biib
2041,X.0933.LJ49
2042,X.0933.LK36
2043,X.0933.uned
2044,X.0988.LF27.biib
2045,X.0992.LF27.biib
2046,X.1027.5FFU
2047,X.1027.biib
2048,X.1027.BK20
2049,X.1027.BK20.LJ49
2050,X.1027.BY19
2051,X.1027.BY19.biib
2052,X.1027.BY19.ceab
2053,X.1027.BY19.ceab.enib
2054,X.1027.BY19.enib
2055,X.1027.BY19.LJ16
2056,X.1027.ceab
2057,X.1027.ceab.enib
2058,X.1027.CG97
2059,X.1027.CK20
2060,X.1027.CL57
2061,X.1027.enib
2062,X.1027.HD01
2063,X.1027.LE11
2064,X.1027.LJ49
2065,X.1027.LK36
2066,X.1027.uned
2067,X.1055.5FFU
2068,X.1055.biib
2069,X.1055.BK20
2070,X.1055.BK20.LJ49
2071,X.1055.BY19
2072,X.1055.BY19.biib
2073,X.1055.BY19.ceab
2074,X.1055.BY19.ceab.enib
2075,X.1055.BY19.enib
2076,X.1055.BY19.LJ16
2077,X.1055.ceab
2078,X.1055.ceab.enib
2079,X.1055.CG97
2080,X.1055.CK20
2081,X.1055.CL57
2082,X.1055.enib
2083,X.1055.HD01
2084,X.1055.LE11
2085,X.1055.LF27.biib
2086,X.1055.LJ49
2087,X.1055.LK36
2088,X.1055.uned
2089,X.1119.5FFU
2090,X.1119.biib
2091,X.1119.BK20
2092,X.1119.BK20.LJ49
2093,X.1119.BY19
2094,X.1119.BY19.biib
2095,X.1119.BY19.ceab
2096,X.1119.BY19.ceab.enib
2097,X.1119.BY19.enib
2098,X.1119.BY19.LJ16
2099,X.1119.ceab
2100,X.1119.ceab.enib
2101,X.1119.CG97
2102,X.1119.CK20
2103,X.1119.CL57
2104,X.1119.enib
2105,X.1119.HD01
2106,X.1119.LE11
2107,X.1119.LF27.biib
2108,X.1119.LJ49
2109,X.1119.LK36
2110,X.1119.uned
2111,X.1167.5FFU
2112,X.1167.biib
2113,X.1167.BK20
2114,X.1167.BK20.LJ49
2115,X.1167.BY19
2116,X.1167.BY19.biib
2117,X.1167.BY19.ceab
2118,X.1167.BY19.ceab.enib
2119,X.1167.BY19.enib
2120,X.1167.BY19.LJ16
2121,X.1167.ceab
2122,X.1167.ceab.enib
2123,X.1167.CG97
2124,X.1167.CK20
2125,X.1167.CL57
2126,X.1167.enib
2127,X.1167.HD01
2128,X.1167.LE11
2129,X.1167.LF27.biib
2130,X.1167.LJ49
2131,X.1167.LK36
2132,X.1167.uned
2133,X.1173.5FFU
2134,X.1173.biib
2135,X.1173.BK20
2136,X.1173.BK20.LJ49
2137,X.1173.BY19
2138,X.1173.BY19.biib
2139,X.1173.BY19.ceab
2140,X.1173.BY19.ceab.enib
2141,X.1173.BY19.enib
2142,X.1173.BY19.LJ16
2143,X.1173.ceab
2144,X.1173.ceab.enib
2145,X.1173.CG97
2146,X.1173.CK20
2147,X.1173.CL57
2148,X.1173.enib
2149,X.1173.HD01
2150,X.1173.LE11
2151,X.1173.LJ49
2152,X.1173.LK36
2153,X.1173.uned
2154,X.1210.LF27.biib
2155,X.1234.LF27.biib
2156,X.1256.LF27.biib
2157,X.1270.5FFU
2158,X.1270.biib
2159,X.1270.BK20
2160,X.1270.BK20.LJ49
2161,X.1270.BY19
2162,X.1270.BY19.biib
2163,X.1270.BY19.ceab
2164,X.1270.BY19.ceab.enib
2165,X.1270.BY19.enib
2166,X.1270.BY19.LJ16
2167,X.1270.ceab
2168,X.1270.ceab.enib
2169,X.1270.CG97
2170,X.1270.CK20
2171,X.1270.CL57
2172,X.1270.enib
2173,X.1270.HD01
2174,X.1270.LE11
2175,X.1270.LJ49
2176,X.1270.LK36
2177,X.1270.uned
2178,X.1290.5FFU
2179,X.1290.biib
2180,X.1290.BK20
2181,X.1290.BK20.LJ49
2182,X.1290.BY19
2183,X.1290.BY19.biib
2184,X.1290.BY19.ceab
2185,X.1290.BY19.ceab.enib
2186,X.1290.BY19.enib
2187,X.1290.BY19.LJ16
2188,X.1290.ceab
2189,X.1290.ceab.enib
2190,X.1290.CG97
2191,X.1290.CK20
2192,X.1290.CL57
2193,X.1290.enib
2194,X.1290.HD01
2195,X.1290.LE11
2196,X.1290.LF27.biib
2197,X.1290.LJ49
2198,X.1290.LK36
2199,X.1290.uned
2200,X.1303.5FFU
2201,X.1303.biib
2202,X.1303.BK20
2203,X.1303.BY19
2204,X.1303.BY19.biib
2205,X.1303.BY19.ceab
2206,X.1303.BY19.ceab.enib
2207,X.1303.BY19.LJ16
2208,X.1303.ceab
2209,X.1303.ceab.enib
2210,X.1303.CG97
2211,X.1303.CK20
2212,X.1303.CL57
2213,X.1303.enib
2214,X.1303.HD01
2215,X.1303.LE11
2216,X.1303.LF27.biib
2217,X.1303.LJ49
2218,X.1303.LK36
2219,X.1303.uned
2220,X.1310.LF27.biib
2221,X.1329.5FFU
2222,X.1329.biib
2223,X.1329.BK20
2224,X.1329.BK20.LJ49
2225,X.1329.BY19
2226,X.1329.BY19.biib
2227,X.1329.BY19.ceab
2228,X.1329.BY19.ceab.enib
2229,X.1329.BY19.enib
2230,X.1329.BY19.LJ16
2231,X.1329.ceab
2232,X.1329.ceab.enib
2233,X.1329.CG97
2234,X.1329.CK20
2235,X.1329.CL57
2236,X.1329.enib
2237,X.1329.HD01
2238,X.1329.LE11
2239,X.1329.LF27.biib
2240,X.1329.LJ49
2241,X.1329.LK36
2242,X.1329.uned
2243,X.1333.LF27.biib
2244,X.1402.LF27.biib
2245,X.1441.5FFU
2246,X.1441.biib
2247,X.1441.BK20
2248,X.1441.BK20.LJ49
2249,X.1441.BY19
2250,X.1441.BY19.biib
2251,X.1441.BY19.ceab
2252,X.1441.BY19.ceab.enib
2253,X.1441.BY19.enib
2254,X.1441.BY19.LJ16
2255,X.1441.ceab
2256,X.1441.ceab.enib
2257,X.1441.CG97
2258,X.1441.CK20
2259,X.1441.CL57
2260,X.1441.enib
2261,X.1441.HD01
2262,X.1441.LE11
2263,X.1441.LJ49
2264,X.1441.LK36
2265,X.1441.uned
2266,X.1443.5FFU
2267,X.1443.biib
2268,X.1443.BK20
2269,X.1443.BK20.LJ49
2270,X.1443.BY19
2271,X.1443.BY19.biib
2272,X.1443.BY19.ceab
2273,X.1443.BY19.ceab.enib
2274,X.1443.BY19.enib
2275,X.1443.BY19.LJ16
2276,X.1443.ceab
2277,X.1443.ceab.enib
2278,X.1443.CG97
2279,X.1443.CK20
2280,X.1443.CL57
2281,X.1443.enib
2282,X.1443.HD01
2283,X.1443.LE11
2284,X.1443.LF27.biib
2285,X.1443.LJ49
