"","model.id","drug.join.name","time","volume","volume.normal"
"53","X.1156.BY19.LG47","BYL719 + LGH447",10,611.9,1.61757719714964
"54","X.1156.BY19.LG47","BYL719 + LGH447",13,624.2,1.65003958828187
"55","X.1156.BY19.LG47","BYL719 + LGH447",17,843.4,2.22855634732119
"56","X.1156.BY19.LG47","BYL719 + LGH447",20,874.8,2.31142781736606
"57","X.1156.BY19.LG47","BYL719 + LGH447",21,896.8,2.36949063077329
"58","X.1156.BY19.LG47","BYL719 + LGH447",24,1101.1,2.90868302982317
"59","X.1156.BY19.LG47","BYL719 + LGH447",27,1034,2.73159144893112
"60","X.1156.BY19.LG47","BYL719 + LGH447",31,929.9,2.45684877276326
"61","X.1156.BY19.LG47","BYL719 + LGH447",34,1145.3,3.02533650039588
"62","X.1156.BY19.LJ16","BYL719 + LJM716",0,241.1,1
"63","X.1156.BY19.LJ16","BYL719 + LJM716",2,256.3,1.06278397356464
"64","X.1156.BY19.LJ16","BYL719 + LJM716",7,572,2.36679058240397
"65","X.1156.BY19.LJ16","BYL719 + LJM716",10,622.7,2.57620817843866
"66","X.1156.BY19.LJ16","BYL719 + LJM716",13,1060.3,4.38372573316811
"67","X.1156.BY19.LJ16","BYL719 + LJM716",17,1215.9,5.02643535729038
"68","X.1156.BY19.LJ16","BYL719 + LJM716",20,1688.6,6.97893432465923
"69","X.1156.ceab","cetuximab",0,139.9,1
"70","X.1156.ceab","cetuximab",4,156.8,1.11994322214336
"71","X.1156.ceab","cetuximab",7,280.5,1.99787083037615
"72","X.1156.ceab","cetuximab",10,388.5,2.76437189496097
"73","X.1156.ceab","cetuximab",14,613.7,4.36266855926189
"74","X.1156.ceab","cetuximab",18,1039.3,7.38325053229241
"75","X.1156.ceab","cetuximab",21,1083.5,7.69694819020582
"76","X.1156.ceab","cetuximab",24,1537.7,10.9205110007097
"77","X.1156.CG97","CGM097",0,175,1
"78","X.1156.CG97","CGM097",2,232.5,1.32670454545455
"79","X.1156.CG97","CGM097",7,366.3,2.08693181818182
"80","X.1156.CG97","CGM097",10,489.5,2.78693181818182
"81","X.1156.CG97","CGM097",13,820.2,4.66590909090909
"82","X.1156.CG97","CGM097",17,1400.8,7.96477272727273
"83","X.1156.CG97","CGM097",20,1949.9,11.0846590909091
"84","X.1156.CK20","CKX620",0,212.7,1
"85","X.1156.CK20","CKX620",2,305.2,1.43284978942443
"86","X.1156.CK20","CKX620",7,447.2,2.09733270940571
"87","X.1156.CK20","CKX620",10,514.5,2.41226017781937
"88","X.1156.CK20","CKX620",13,973.4,4.55966307908283
"89","X.1156.CK20","CKX620",17,1475.4,6.90875058493215
"90","X.1156.CK20","CKX620",20,1840.3,8.61628451099672
"91","X.1156.CL57","CLR457",0,243.9,1
"92","X.1156.CL57","CLR457",4,375.2,1.53613719885668
"93","X.1156.CL57","CLR457",7,398.6,1.63168640261331
"94","X.1156.CL57","CLR457",10,454.2,1.85871784401797
"95","X.1156.CL57","CLR457",14,653.5,2.6725193956717
"96","X.1156.CL57","CLR457",18,631.1,2.58105349122091
"97","X.1156.CL57","CLR457",21,666.8,2.72682727643936
"98","X.1156.CL57","CLR457",24,683.7,2.79583503470804
"99","X.1156.CL57","CLR457",28,734.9,3.00489995916701
"100","X.1156.CL57","CLR457",32,850.3,3.47611269906084
"101","X.1156.erib","erlotinib",0,241.4,1
"102","X.1156.erib","erlotinib",3,389.5,1.61097359735974
"103","X.1156.erib","erlotinib",7,729.3,3.01278877887789
"104","X.1156.erib","erlotinib",10,733.3,3.0292904290429
"105","X.1156.erib","erlotinib",13,687.5,2.84034653465347
"106","X.1156.erib","erlotinib",17,958,3.95627062706271
"107","X.1156.erib","erlotinib",20,1415.8,5.84488448844884
"108","X.1156.HD01","HDM201",0,232.8,1
"109","X.1156.HD01","HDM201",2,296.2,1.27117194183062
"110","X.1156.HD01","HDM201",7,532.2,2.28058169375535
"111","X.1156.HD01","HDM201",10,651.6,2.7912745936698
"112","X.1156.HD01","HDM201",13,764.7,3.27502138579983
"113","X.1156.HD01","HDM201",17,1165.8,4.99059024807528
"114","X.1156.HD01","HDM201",20,1747.1,7.47690333618477
"115","X.1156.HS90","HSP990",0,207.7,1
"116","X.1156.HS90","HSP990",4,243.2,1.17010062290369
"117","X.1156.HS90","HSP990",7,306.7,1.47436511739339
"118","X.1156.HS90","HSP990",10,399,1.91662673694298
"119","X.1156.HS90","HSP990",14,474.7,2.27934834690944
"120","X.1156.HS90","HSP990",18,862.4,4.13703881169142
"121","X.1156.HS90","HSP990",21,1043.1,5.00287494010541
"122","X.1156.HS90","HSP990",24,1410.1,6.7613799712506
"123","X.1156.IN80","INC280",0,224.7,1
"124","X.1156.IN80","INC280",4,305.7,1.35888347363757
"125","X.1156.IN80","INC280",7,448.8,1.99291094373062
"126","X.1156.IN80","INC280",10,459.9,2.04209127159947
"127","X.1156.IN80","INC280",14,658.6,2.92246344705361
"128","X.1156.IN80","INC280",18,856.9,3.80106335844041
"129","X.1156.IN80","INC280",21,1116.3,4.95037660611431
"130","X.1156.IN80","INC280",24,1385.7,6.14399645547187
"131","X.1156.LC61.pael","LCL161 + paclitaxel",0,233.1,1
"132","X.1156.LC61.pael","LCL161 + paclitaxel",4,308.5,1.32208457923964
"133","X.1156.LC61.pael","LCL161 + paclitaxel",7,480.3,2.05595899188381
"134","X.1156.LC61.pael","LCL161 + paclitaxel",10,487.8,2.08799658265698
"135","X.1156.LC61.pael","LCL161 + paclitaxel",14,811.7,3.47159333618112
"136","X.1156.LC61.pael","LCL161 + paclitaxel",17,742.9,3.17770183682187
"137","X.1156.LC61.pael","LCL161 + paclitaxel",18,852.2,3.64459632635626
"138","X.1156.LC61.pael","LCL161 + paclitaxel",21,915,3.91285775309697
"139","X.1156.LC61.pael","LCL161 + paclitaxel",24,1030.5,4.40623665100384
"140","X.1156.LC61.pael","LCL161 + paclitaxel",28,1089.6,4.65869286629645
"141","X.1156.LC61.pael","LCL161 + paclitaxel",31,1098.7,4.69756514310124
"142","X.1156.LE11","LEE011",0,224.2,1
"143","X.1156.LE11","LEE011",2,290.4,1.29396092362345
"144","X.1156.LE11","LEE011",7,445.9,1.98445825932504
"145","X.1156.LE11","LEE011",10,505.4,2.24866785079929
"146","X.1156.LE11","LEE011",13,515.6,2.29396092362345
"147","X.1156.LE11","LEE011",17,530.8,2.36145648312611
"148","X.1156.LE11","LEE011",21,633.2,2.81616341030195
"149","X.1156.LE11","LEE011",24,568.5,2.52886323268206
"150","X.1156.LE11","LEE011",27,540.5,2.40452930728242
"151","X.1156.LE11","LEE011",31,660.4,2.93694493783304
"152","X.1156.LE11","LEE011",34,806.6,3.58614564831261
"153","X.1156.LE11","LEE011",38,959.4,4.26465364120782
"154","X.1156.LE11","LEE011",41,997.2,4.43250444049734
"155","X.1156.LF27.biib","LFW527 + binimetinib",0,271.14,1
"156","X.1156.LF27.biib","LFW527 + binimetinib",3,255.08,0.940986257073565
"157","X.1156.LF27.biib","LFW527 + binimetinib",8,371.11,1.36734768868965
"158","X.1156.LF27.biib","LFW527 + binimetinib",11,362.19,1.33457044168443
"159","X.1156.LF27.biib","LFW527 + binimetinib",14,542.11,1.99570074226501
"160","X.1156.LF27.biib","LFW527 + binimetinib",18,663.71,2.44252958036305
"161","X.1156.LF27.biib","LFW527 + binimetinib",21,539.07,1.98453002131256
"162","X.1156.LF27.biib","LFW527 + binimetinib",24,746.58,2.74704196369516
"163","X.1156.LF27.biib","LFW527 + binimetinib",29,1519.25,5.58627912104064
"164","X.1156.LF27.biib","LFW527 + binimetinib",30,1215.27,4.46928051738076
"165","X.1156.LG47","LGH447",0,161.6,1
"166","X.1156.LG47","LGH447",2,254.4,1.57072570725707
"167","X.1156.LG47","LGH447",7,365.3,2.25276752767528
"168","X.1156.LG47","LGH447",10,493.9,3.04366543665437
"169","X.1156.LG47","LGH447",13,571.7,3.52214022140221
"170","X.1156.LG47","LGH447",17,842.6,5.18819188191882
"171","X.1156.LG47","LGH447",20,1294.4,7.96678966789668
"172","X.1156.LL71","LLM871",0,167,1
"173","X.1156.LL71","LLM871",4,302.1,1.80416666666667
"174","X.1156.LL71","LLM871",7,316.6,1.89047619047619
"175","X.1156.LL71","LLM871",10,435.9,2.60059523809524
"176","X.1156.LL71","LLM871",14,572.9,3.41607142857143
"177","X.1156.LL71","LLM871",17,822.3,4.90059523809524
"178","X.1156.LL71","LLM871",21,1024.3,6.10297619047619
"179","X.1156.LL71","LLM871",24,1374.4,8.18690476190476
"180","X.1156.pael","paclitaxel",0,156.6,1
"181","X.1156.pael","paclitaxel",4,251.7,1.60342639593909
"182","X.1156.pael","paclitaxel",7,300.4,1.91243654822335
"183","X.1156.pael","paclitaxel",10,367.6,2.33883248730965
"184","X.1156.pael","paclitaxel",14,363.8,2.31472081218274
"185","X.1156.pael","paclitaxel",18,679.1,4.31535532994924
"186","X.1156.pael","paclitaxel",21,775.8,4.92893401015228
"187","X.1156.pael","paclitaxel",24,877.2,5.57233502538071
"188","X.1156.pael","paclitaxel",28,999.3,6.34708121827411
"189","X.1156.pael","paclitaxel",31,1247.6,7.92258883248731
"190","X.1156.uned","untreated",0,187.1,1
"191","X.1156.uned","untreated",2,268.8,1.43434343434343
"192","X.1156.uned","untreated",7,475.9,2.53535353535354
"193","X.1156.uned","untreated",13,832.9,4.43328017012228
"194","X.1156.uned","untreated",17,1283.5,6.82881446039341
"195","X.1156.uned","untreated",20,1744.9,9.28176501860712
"196","X.1172.BG98","BGJ398",0,269.6,1
"197","X.1172.BG98","BGJ398",4,316.5,1.17331855136733
"198","X.1172.BG98","BGJ398",6,369.8,1.37028824833703
"199","X.1172.BG98","BGJ398",11,645.4,2.38876570583888
"200","X.1172.BG98","BGJ398",13,608.8,2.25351071692535
"201","X.1172.BG98","BGJ398",14,522.3,1.93385070214338
"202","X.1172.BG98","BGJ398",18,558.8,2.06873614190687
"203","X.1172.BG98","BGJ398",21,545.6,2.019955654102
"204","X.1172.BG98","BGJ398",25,668.7,2.47487065779749
"205","X.1172.BG98","BGJ398",27,819.5,3.03215077605321
"206","X.1172.biib","binimetinib",0,278.5,1
"207","X.1172.biib","binimetinib",2,274.4,0.985330948121646
"208","X.1172.biib","binimetinib",5,179.5,0.645796064400716
"209","X.1172.biib","binimetinib",7,206.9,0.743828264758497
"210","X.1172.biib","binimetinib",12,230.6,0.828622540250447
"211","X.1172.biib","binimetinib",15,129.7,0.467620751341682
"212","X.1172.biib","binimetinib",19,145.5,0.524150268336315
"213","X.1172.biib","binimetinib",22,186.7,0.671556350626118
"214","X.1172.biib","binimetinib",26,178.3,0.641502683363149
"215","X.1172.biib","binimetinib",29,154.6,0.556708407871199
"216","X.1172.biib","binimetinib",33,241.5,0.867620751341682
"217","X.1172.biib","binimetinib",36,223.9,0.804651162790698
"218","X.1172.biib","binimetinib",40,181.8,0.654025044722719
"219","X.1172.biib","binimetinib",43,194.6,0.699821109123435
"220","X.1172.biib","binimetinib",47,226.6,0.814311270125224
"221","X.1172.biib","binimetinib",50,276.6,0.993202146690519
"222","X.1172.biib","binimetinib",54,245.6,0.882289803220036
"223","X.1172.biib","binimetinib",57,280.1,1.00572450805009
"224","X.1172.biib","binimetinib",61,245.6,0.882289803220036
"225","X.1172.biib","binimetinib",64,254.4,0.913774597495528
"226","X.1172.biib","binimetinib",71,241.9,0.869051878354204
"227","X.1172.biib","binimetinib",75,316.9,1.13738819320215
"228","X.1172.biib","binimetinib",76,258.8,0.929516994633274
"229","X.1172.BK20","BKM120",0,321.3,1
"230","X.1172.BK20","BKM120",2,131.8,0.412038473471921
"231","X.1172.BK20","BKM120",5,85.3,0.26776295376978
"232","X.1172.BK20","BKM120",7,124.5,0.389388768228359
"233","X.1172.BK20","BKM120",12,133.7,0.417933602233943
"234","X.1172.BK20","BKM120",15,154.2,0.481538938876823
"235","X.1172.BK20","BKM120",19,97.8,0.306546695625194
"236","X.1172.BK20","BKM120",22,90.3,0.283276450511945
"237","X.1172.BK20","BKM120",26,101.1,0.316785603475023
"238","X.1172.BK20","BKM120",29,102.2,0.3201985727583
"239","X.1172.BK20","BKM120",33,107.6,0.336953149239839
"240","X.1172.BK20","BKM120",36,109.4,0.342538008067018
"241","X.1172.BK20","BKM120",40,105.8,0.331368290412659
"242","X.1172.BK20","BKM120",43,106.7,0.334160719826249
"243","X.1172.BK20","BKM120",47,134.5,0.42041576171269
"244","X.1172.BK20","BKM120",50,140.8,0.439962767607819
"245","X.1172.BK20","BKM120",54,212.9,0.663667390629848
"246","X.1172.BK20","BKM120",57,225.7,0.703381942289792
"247","X.1172.BK20","BKM120",61,236.4,0.736580825318027
"248","X.1172.BK20","BKM120",64,318,0.989761092150171
"249","X.1172.BK20","BKM120",68,311,0.968042196711139
"250","X.1172.BK20","BKM120",71,338.4,1.05305615885821
"251","X.1172.BK20","BKM120",75,440.1,1.36860068259386
"252","X.1172.BK20","BKM120",77,457.3,1.42196711138691
"253","X.1172.BK20","BKM120",82,466.1,1.44927086565312
"254","X.1172.BK20","BKM120",85,664.8,2.06577722618678
"255","X.1172.BK20","BKM120",89,607,1.88644120384735
"256","X.1172.BK20","BKM120",90,774.8,2.40707415451443
"257","X.1172.BK20.biib","BKM120 + binimetinib",0,194,1
"258","X.1172.BK20.biib","BKM120 + binimetinib",2,102.1,0.528717948717949
"259","X.1172.BK20.biib","BKM120 + binimetinib",5,104.8,0.542564102564103
"260","X.1172.BK20.biib","BKM120 + binimetinib",7,115.8,0.598974358974359
"261","X.1172.BK20.biib","BKM120 + binimetinib",12,101.4,0.525128205128205
"262","X.1172.BK20.biib","BKM120 + binimetinib",15,100.6,0.521025641025641
"263","X.1172.BK20.biib","BKM120 + binimetinib",19,133.4,0.689230769230769
"264","X.1172.BK20.biib","BKM120 + binimetinib",22,179.5,0.925641025641026
"265","X.1172.BK20.biib","BKM120 + binimetinib",26,155.6,0.803076923076923
"266","X.1172.BK20.biib","BKM120 + binimetinib",29,184.1,0.949230769230769
"267","X.1172.BK20.biib","BKM120 + binimetinib",33,151,0.779487179487179
"268","X.1172.BK20.biib","BKM120 + binimetinib",36,150,0.774358974358974
"269","X.1172.BK20.biib","BKM120 + binimetinib",40,149.4,0.771282051282051
"270","X.1172.BK20.biib","BKM120 + binimetinib",43,226.9,1.16871794871795
"271","X.1172.BK20.biib","BKM120 + binimetinib",50,267.7,1.37794871794872
"272","X.1172.BK20.biib","BKM120 + binimetinib",54,243.9,1.25589743589744
"273","X.1172.BK20.biib","BKM120 + binimetinib",57,326.4,1.67897435897436
"274","X.1172.BK20.biib","BKM120 + binimetinib",61,388,1.99487179487179
"275","X.1172.BK20.biib","BKM120 + binimetinib",64,362.2,1.8625641025641
"276","X.1172.BK20.biib","BKM120 + binimetinib",68,425.2,2.18564102564103
"277","X.1172.BK20.biib","BKM120 + binimetinib",71,606.8,3.11692307692308
"278","X.1172.BK20.biib","BKM120 + binimetinib",75,590,3.03076923076923
"279","X.1172.BK20.biib","BKM120 + binimetinib",77,419,2.15384615384615
"280","X.1172.BK20.biib","BKM120 + binimetinib",82,524.6,2.69538461538462
"281","X.1172.BK20.biib","BKM120 + binimetinib",85,585.4,3.00717948717949
"282","X.1172.BK20.biib","BKM120 + binimetinib",89,723.2,3.71384615384615
"283","X.1172.BK20.biib","BKM120 + binimetinib",90,889.7,4.56769230769231
"284","X.1172.BY19","BYL719",0,222.1,1
"285","X.1172.BY19","BYL719",2,142,0.640968175705961
"286","X.1172.BY19","BYL719",5,159,0.717167189601076
"287","X.1172.BY19","BYL719",7,191.5,0.862841774988794
"288","X.1172.BY19","BYL719",12,208,0.936799641416405
"289","X.1172.BY19","BYL719",15,243.5,1.09592111160914
"290","X.1172.BY19","BYL719",19,356,1.6001792917974
"291","X.1172.BY19","BYL719",22,434.2,1.95069475571493
"292","X.1172.BY19","BYL719",26,429.5,1.92962796952039
"293","X.1172.BY19","BYL719",29,556,2.49663827879874
"294","X.1172.BY19.LG47","BYL719 + LGH447",0,249.3,1
"295","X.1172.BY19.LG47","BYL719 + LGH447",2,186.8,0.750299640431482
"296","X.1172.BY19.LG47","BYL719 + LGH447",5,194.3,0.780263683579704
"297","X.1172.BY19.LG47","BYL719 + LGH447",7,175.8,0.706352377147423
"298","X.1172.BY19.LG47","BYL719 + LGH447",12,289.6,1.16100679184978
"299","X.1172.BY19.LG47","BYL719 + LGH447",15,267.4,1.07231322413104
"300","X.1172.BY19.LG47","BYL719 + LGH447",19,332.8,1.33359968038354
"301","X.1172.BY19.LG47","BYL719 + LGH447",22,320.6,1.28485817019577
"302","X.1172.BY19.LG47","BYL719 + LGH447",26,436.7,1.74870155813024
"303","X.1172.BY19.LG47","BYL719 + LGH447",29,478.2,1.91450259688374
"304","X.1172.BY19.LG47","BYL719 + LGH447",33,646.4,2.58649620455453
"305","X.1172.BY19.LG47","BYL719 + LGH447",36,593.2,2.37395125848981
"306","X.1172.BY19.LG47","BYL719 + LGH447",40,778.9,3.11586096683979
"307","X.1172.BY19.LG47","BYL719 + LGH447",42,862.9,3.45145825009988
"308","X.1172.BY19.LJ16","BYL719 + LJM716",0,297,1
"309","X.1172.BY19.LJ16","BYL719 + LJM716",2,284.6,0.958389261744967
"310","X.1172.BY19.LJ16","BYL719 + LJM716",5,278.3,0.937248322147651
"311","X.1172.BY19.LJ16","BYL719 + LJM716",7,392.6,1.32080536912752
"312","X.1172.BY19.LJ16","BYL719 + LJM716",12,509.6,1.71342281879195
"313","X.1172.BY19.LJ16","BYL719 + LJM716",15,615.9,2.07013422818792
"314","X.1172.BY19.LJ16","BYL719 + LJM716",19,642.8,2.16040268456376
"315","X.1172.BY19.LJ16","BYL719 + LJM716",22,740.6,2.48859060402685
"316","X.1172.BY19.LJ16","BYL719 + LJM716",26,888,2.98322147651007
"317","X.1172.BY19.LJ16","BYL719 + LJM716",28,993.9,3.33859060402685
"318","X.1172.ceab","cetuximab",0,193.7,1
"319","X.1172.ceab","cetuximab",4,327.4,1.68669748330765
"320","X.1172.ceab","cetuximab",6,402.7,2.07344632768362
"321","X.1172.ceab","cetuximab",11,466.1,2.39907550077042
"322","X.1172.ceab","cetuximab",14,566.1,2.91268618387263
"323","X.1172.ceab","cetuximab",18,786.3,4.04365690806369
"324","X.1172.ceab","cetuximab",20,761.8,3.91782229070365
"325","X.1172.CG97","CGM097",0,272.8,1
"326","X.1172.CG97","CGM097",2,282.2,1.03433162892622
"327","X.1172.CG97","CGM097",5,325,1.19065010956903
"328","X.1172.CG97","CGM097",7,532.8,1.94959824689554
"329","X.1172.CG97","CGM097",12,715.7,2.61760409057706
"330","X.1172.CG97","CGM097",14,980.1,3.58327246165084
"331","X.1172.CK20","CKX620",0,181.1,1
"332","X.1172.CK20","CKX620",4,206,1.13673805601318
"333","X.1172.CK20","CKX620",6,193.8,1.06974190005491
"334","X.1172.CK20","CKX620",11,234.5,1.29324546952224
"335","X.1172.CK20","CKX620",14,293.1,1.61504667764964
"336","X.1172.CK20","CKX620",18,281.1,1.54914881933004
"337","X.1172.CK20","CKX620",21,193.5,1.06809445359692
"338","X.1172.CK20","CKX620",25,164.6,0.909390444810544
"339","X.1172.CK20","CKX620",28,138.5,0.766062602965404
"340","X.1172.CK20","CKX620",32,126.4,0.699615595826469
"341","X.1172.CK20","CKX620",35,230,1.26853377265239
"342","X.1172.CK20","CKX620",39,271.4,1.49588138385502
"343","X.1172.CK20","CKX620",42,433.5,2.38605161998902
"344","X.1172.CK20","CKX620",46,266.8,1.47062053816584
"345","X.1172.CK20","CKX620",49,232.9,1.28445908841296
"346","X.1172.CK20","CKX620",53,417.5,2.29818780889621
"347","X.1172.CK20","CKX620",56,316.1,1.74135090609555
"348","X.1172.CK20","CKX620",60,330.6,1.82097748489841
"349","X.1172.CK20","CKX620",63,491.1,2.70236133992312
"350","X.1172.CK20","CKX620",67,443.8,2.44261394838001
"351","X.1172.CK20","CKX620",70,384.6,2.11751784733663
"352","X.1172.CK20","CKX620",74,583.4,3.20922570016474
"353","X.1172.CK20","CKX620",75,688.5,3.78638110928062
"354","X.1172.CL57","CLR457",0,321.9,1
"355","X.1172.CL57","CLR457",2,256.7,0.798079900898111
"356","X.1172.CL57","CLR457",5,289.4,0.899349643852586
"357","X.1172.CL57","CLR457",7,410.7,1.27500774233509
"358","X.1172.CL57","CLR457",12,564.9,1.75255497057913
"359","X.1172.CL57","CLR457",15,479,1.48652833694642
"360","X.1172.CL57","CLR457",19,1343.6,4.16413750387117
"361","X.1172.CL57","CLR457",21,1228.1,3.80644162279343
"362","X.1172.erib","erlotinib",0,270.8,1
"363","X.1172.erib","erlotinib",2,233.5,0.862766740250184
"364","X.1172.erib","erlotinib",5,304.8,1.12509197939662
"365","X.1172.erib","erlotinib",7,471.2,1.73730684326711
"366","X.1172.erib","erlotinib",12,697.9,2.57137601177336
"367","X.1172.erib","erlotinib",14,775.6,2.85724797645327
"368","X.1172.HD01","HDM201",0,212.3,1
"369","X.1172.HD01","HDM201",3,100.4,0.475386779184248
"370","X.1172.HD01","HDM201",5,136.2,0.643225503984998
"371","X.1172.HD01","HDM201",10,194.9,0.918424753867792
"372","X.1172.HD01","HDM201",13,218.4,1.02859821847164
"373","X.1172.HD01","HDM201",17,226.2,1.06516643225504
"374","X.1172.HD01","HDM201",20,307.5,1.44631973745898
"375","X.1172.HD01","HDM201",24,304.6,1.43272386310361
"376","X.1172.HD01","HDM201",27,472.2,2.21847163619316
"377","X.1172.HD01","HDM201",31,985.7,4.62587904360056
"378","X.1172.HD01","HDM201",33,1120.6,5.25832161275199
"379","X.1172.HS90","HSP990",0,388.7,1
"380","X.1172.HS90","HSP990",4,371.8,0.956633307672569
"381","X.1172.HS90","HSP990",6,364.6,0.938157557095202
"382","X.1172.HS90","HSP990",11,367.2,0.944829355914806
"383","X.1172.HS90","HSP990",14,425.5,1.0944316140621
"384","X.1172.HS90","HSP990",18,484.5,1.24583012573775
"385","X.1172.HS90","HSP990",21,416.1,1.07031049525276
"386","X.1172.HS90","HSP990",25,587.8,1.51090582499358
"387","X.1172.HS90","HSP990",28,573.8,1.47498075442648
"388","X.1172.IN80","INC280",0,278.9,1
"389","X.1172.IN80","INC280",2,290.7,1.04215791354055
"390","X.1172.IN80","INC280",5,258.1,0.925687745623437
"391","X.1172.IN80","INC280",7,432.5,1.54876741693462
"392","X.1172.IN80","INC280",12,843.6,3.01750625223294
"393","X.1172.IN80","INC280",14,932.6,3.33547695605573
"394","X.1172.LC61.pael","LCL161 + paclitaxel",0,369.1,1
"395","X.1172.LC61.pael","LCL161 + paclitaxel",4,242.6,0.658200486355039
"396","X.1172.LC61.pael","LCL161 + paclitaxel",6,163.5,0.444474466360443
"397","X.1172.LC61.pael","LCL161 + paclitaxel",11,144.6,0.39340718724669
"398","X.1172.LC61.pael","LCL161 + paclitaxel",14,222.1,0.602810051337476
"399","X.1172.LC61.pael","LCL161 + paclitaxel",18,170.3,0.462847878951635
"400","X.1172.LC61.pael","LCL161 + paclitaxel",21,164.9,0.448257227776277
"401","X.1172.LC61.pael","LCL161 + paclitaxel",25,167.6,0.455552553363956
"402","X.1172.LC61.pael","LCL161 + paclitaxel",28,218.4,0.592812753309916
"403","X.1172.LC61.pael","LCL161 + paclitaxel",32,197.2,0.535530937584437
"404","X.1172.LC61.pael","LCL161 + paclitaxel",35,223.4,0.606322615509322
"405","X.1172.LC61.pael","LCL161 + paclitaxel",39,213.8,0.580383680086463
"406","X.1172.LC61.pael","LCL161 + paclitaxel",42,218.1,0.592002161577952
"407","X.1172.LC61.pael","LCL161 + paclitaxel",46,267.7,0.726019994596055
"408","X.1172.LC61.pael","LCL161 + paclitaxel",49,246.8,0.66954877060254
"409","X.1172.LC61.pael","LCL161 + paclitaxel",53,219.1,0.594704134017833
"410","X.1172.LC61.pael","LCL161 + paclitaxel",56,158.9,0.43204539313699
"411","X.1172.LC61.pael","LCL161 + paclitaxel",60,140.3,0.381788705755201
"412","X.1172.LC61.pael","LCL161 + paclitaxel",63,136.4,0.371251013239665
"413","X.1172.LC61.pael","LCL161 + paclitaxel",67,189,0.513374763577412
"414","X.1172.LC61.pael","LCL161 + paclitaxel",70,121.7,0.331532018373413
"415","X.1172.LC61.pael","LCL161 + paclitaxel",74,120.7,0.328830045933531
