"","model.id","drug.join.name","time","volume","volume.normal"
"113","X.007.LJ16.trab","LJM716 + trastuzumab",9,1366.3,4.52898310698907
"114","X.007.LJ16.trab","LJM716 + trastuzumab",13,1942.6,6.43789334216628
"115","X.007.LL71","LLM871",0,270.2,1
"116","X.007.LL71","LLM871",4,684.5,2.52765486725664
"117","X.007.LL71","LLM871",7,923.3,3.40818584070796
"118","X.007.LL71","LLM871",11,1507.6,5.56268436578171
"119","X.007.trab","trastuzumab",0,216.1,1
"120","X.007.trab","trastuzumab",3,248.1,1.14739751266697
"121","X.007.trab","trastuzumab",6,336.7,1.55550437586366
"122","X.007.trab","trastuzumab",10,516.7,2.38461538461539
"123","X.007.trab","trastuzumab",13,315.7,1.45877475817596
"124","X.007.trab","trastuzumab",17,618.2,2.85214187010594
"125","X.007.trab","trastuzumab",20,721,3.3256563795486
"126","X.007.trab","trastuzumab",24,948.2,4.37217871948411
"127","X.007.trab","trastuzumab",27,922.2,4.25241824044219
"128","X.007.trab","trastuzumab",31,966.3,4.45555043758637
"129","X.010.BG98","BGJ398",0,214.5,1
"130","X.010.BG98","BGJ398",4,236.4,1.10162412993039
"131","X.010.BG98","BGJ398",11,332,1.54524361948956
"132","X.010.BG98","BGJ398",14,321.4,1.49605568445476
"133","X.010.BG98","BGJ398",18,301.6,1.40417633410673
"134","X.010.BG98","BGJ398",21,311.9,1.45197215777262
"135","X.010.BG98","BGJ398",25,338.8,1.57679814385151
"136","X.010.BG98","BGJ398",28,347.8,1.61856148491879
"137","X.010.BG98","BGJ398",32,358.5,1.66821345707657
"138","X.010.BG98","BGJ398",35,307.1,1.42969837587007
"139","X.010.BG98","BGJ398",38,250.8,1.16844547563805
"140","X.010.BG98","BGJ398",44,165.7,0.773549883990719
"141","X.010.BG98","BGJ398",48,144.2,0.673781902552204
"142","X.010.BG98","BGJ398",52,88.1,0.413457076566125
"143","X.010.BG98","BGJ398",60,74.9,0.352204176334107
"144","X.010.BG98","BGJ398",64,95.5,0.447795823665893
"145","X.010.BG98","BGJ398",69,95.2,0.446403712296984
"146","X.010.BG98","BGJ398",73,129.1,0.603712296983759
"147","X.010.BG98","BGJ398",77,99.6,0.466821345707657
"148","X.010.BG98","BGJ398",81,117.3,0.548955916473318
"149","X.010.BG98","BGJ398",84,97.2,0.455684454756381
"150","X.010.BG98","BGJ398",88,141.5,0.661252900232019
"151","X.010.BG98","BGJ398",91,137.2,0.641299303944315
"152","X.010.BG98","BGJ398",96,173.5,0.809744779582367
"153","X.010.BG98","BGJ398",102,204.2,0.952204176334107
"154","X.010.BG98","BGJ398",107,203.8,0.950348027842227
"155","X.010.BG98","BGJ398",112,196.4,0.916009280742459
"156","X.010.BG98","BGJ398",117,266.8,1.24269141531323
"157","X.010.BG98","BGJ398",122,279.4,1.30116009280742
"158","X.010.BG98","BGJ398",125,288.2,1.34199535962877
"159","X.010.BG98","BGJ398",133,348.1,1.6199535962877
"160","X.010.BG98","BGJ398",143,500.8,2.32853828306264
"161","X.010.BG98","BGJ398",147,542.3,2.52111368909513
"162","X.010.BG98","BGJ398",150,611.1,2.84037122969838
"163","X.010.BG98","BGJ398",157,668.1,3.10487238979118
"164","X.010.biib","binimetinib",0,293.3,1
"165","X.010.biib","binimetinib",3,507.2,1.72680937818552
"166","X.010.biib","binimetinib",7,594.7,2.02412504247367
"167","X.010.biib","binimetinib",10,483.8,1.64729867482161
"168","X.010.biib","binimetinib",14,498.3,1.69656812776079
"169","X.010.biib","binimetinib",16,531.6,1.80971797485559
"170","X.010.biib","binimetinib",21,702.4,2.39007815154604
"171","X.010.biib","binimetinib",26,496.6,1.69079170914033
"172","X.010.biib","binimetinib",30,588.9,2.00441726129799
"173","X.010.biib","binimetinib",34,480.5,1.63608562691131
"174","X.010.biib","binimetinib",37,539.9,1.83792048929664
"175","X.010.biib","binimetinib",41,681.8,2.32008154943935
"176","X.010.biib","binimetinib",44,607.2,2.06659870880054
"177","X.010.biib","binimetinib",48,541.5,1.84335711858648
"178","X.010.biib","binimetinib",52,617.4,2.10125722052328
"179","X.010.biib","binimetinib",58,784.9,2.67040434930343
"180","X.010.BK20","BKM120",0,247.9,1
"181","X.010.BK20","BKM120",4,263.2,1.0614704700683
"182","X.010.BK20","BKM120",11,372.3,1.49979911611089
"183","X.010.BK20","BKM120",14,304,1.22539172358377
"184","X.010.BK20","BKM120",18,356.8,1.43752511048614
"185","X.010.BK20","BKM120",21,369.5,1.48854961832061
"186","X.010.BK20","BKM120",25,374.7,1.50944154278827
"187","X.010.BK20","BKM120",28,419.1,1.68782643631981
"188","X.010.BK20","BKM120",32,438.1,1.7641623141824
"189","X.010.BK20","BKM120",35,463.5,1.86621132985135
"190","X.010.BK20","BKM120",38,480.6,1.93491361992768
"191","X.010.BK20","BKM120",44,610.2,2.45560466050623
"192","X.010.BK20","BKM120",48,601.8,2.4218561671354
"193","X.010.BK20","BKM120",52,601,2.4186420249096
"194","X.010.BK20","BKM120",55,621.6,2.50140618722378
"195","X.010.BK20","BKM120",60,635,2.55524306950583
"196","X.010.BK20","BKM120",64,671.7,2.7026918441141
"197","X.010.BK20","BKM120",69,786.7,3.16472478907192
"198","X.010.BK20","BKM120",73,1059.4,4.26034552028927
"199","X.010.BK20","BKM120",77,1466.9,5.89754921655283
"200","X.010.BY19","BYL719",0,199.5,1
"201","X.010.BY19","BYL719",4,221.9,1.11172069825436
"202","X.010.BY19","BYL719",7,227,1.13715710723192
"203","X.010.BY19","BYL719",11,250.7,1.25536159600998
"204","X.010.BY19","BYL719",14,301.6,1.50922693266833
"205","X.010.BY19","BYL719",18,378.7,1.89376558603491
"206","X.010.BY19","BYL719",21,396.1,1.98054862842893
"207","X.010.BY19","BYL719",24,410.9,2.05436408977556
"208","X.010.BY19","BYL719",30,526.4,2.63042394014963
"209","X.010.BY19","BYL719",34,727.9,3.6354114713217
"210","X.010.BY19","BYL719",38,881.6,4.40199501246883
"211","X.010.BY19.HS90","BYL719 + HSP990",0,213.1,1
"212","X.010.BY19.HS90","BYL719 + HSP990",3,209.3,0.98225128444652
"213","X.010.BY19.HS90","BYL719 + HSP990",7,177.7,0.834656702475479
"214","X.010.BY19.HS90","BYL719 + HSP990",10,190.3,0.893507706679122
"215","X.010.BY19.HS90","BYL719 + HSP990",14,274.3,1.28584773470341
"216","X.010.BY19.HS90","BYL719 + HSP990",16,256.6,1.20317608594115
"217","X.010.BY19.HS90","BYL719 + HSP990",21,308.1,1.44371788883699
"218","X.010.BY19.HS90","BYL719 + HSP990",26,338.7,1.5866417561887
"219","X.010.BY19.HS90","BYL719 + HSP990",30,212.8,0.998598785614199
"220","X.010.BY19.HS90","BYL719 + HSP990",34,238.4,1.11816907986922
"221","X.010.BY19.HS90","BYL719 + HSP990",37,214,1.0042036431574
"222","X.010.BY19.HS90","BYL719 + HSP990",41,277,1.29845866417562
"223","X.010.BY19.HS90","BYL719 + HSP990",44,262.8,1.23213451658104
"224","X.010.BY19.HS90","BYL719 + HSP990",48,252.1,1.18215787015413
"225","X.010.BY19.HS90","BYL719 + HSP990",52,259.9,1.21858944418496
"226","X.010.BY19.HS90","BYL719 + HSP990",58,287,1.34516581036899
"227","X.010.BY19.HS90","BYL719 + HSP990",63,348.4,1.63194768799626
"228","X.010.BY19.HS90","BYL719 + HSP990",66,392.3,1.83699205978515
"229","X.010.BY19.HS90","BYL719 + HSP990",69,360.2,1.68706212050444
"230","X.010.BY19.HS90","BYL719 + HSP990",72,344.3,1.61279775805698
"231","X.010.BY19.HS90","BYL719 + HSP990",77,478.5,2.23960765997198
"232","X.010.BY19.HS90","BYL719 + HSP990",80,418.3,1.9584306398879
"233","X.010.BY19.HS90","BYL719 + HSP990",84,447.1,2.0929472209248
"234","X.010.BY19.HS90","BYL719 + HSP990",87,433.2,2.02802428771602
"235","X.010.BY19.HS90","BYL719 + HSP990",91,413.7,1.93694535263895
"236","X.010.BY19.LJ16","BYL719 + LJM716",0,297.7,1
"237","X.010.BY19.LJ16","BYL719 + LJM716",3,477.2,1.60093739537998
"238","X.010.BY19.LJ16","BYL719 + LJM716",7,653.2,2.19015734851021
"239","X.010.BY19.LJ16","BYL719 + LJM716",10,823.3,2.75962504184801
"240","X.010.BY19.LJ16","BYL719 + LJM716",14,1214.1,4.06796116504854
"241","X.010.BY19.LJ16","BYL719 + LJM716",16,1213.2,4.06494810847004
"242","X.010.BY19.LJ16","BYL719 + LJM716",21,1318.2,4.4164713759625
"243","X.010.CL57","CLR457",0,228.3,1
"244","X.010.CL57","CLR457",3,340.3,1.48844308765809
"245","X.010.CL57","CLR457",7,267.2,1.16964675098125
"246","X.010.CL57","CLR457",10,319.5,1.39773222852159
"247","X.010.CL57","CLR457",14,328.4,1.43654600959442
"248","X.010.CL57","CLR457",16,283.1,1.23898822503271
"249","X.010.CL57","CLR457",21,325.4,1.42346271260358
"250","X.010.CL57","CLR457",26,305.2,1.33536851286524
"251","X.010.CL57","CLR457",30,327.2,1.43131269079808
"252","X.010.evus","everolimus",0,223.3,1
"253","X.010.evus","everolimus",4,304.4,1.36156932679447
"254","X.010.evus","everolimus",11,365.5,1.63397235844851
"255","X.010.evus","everolimus",14,354.2,1.58359340169416
"256","X.010.evus","everolimus",18,502.1,2.24297815425769
"257","X.010.evus","everolimus",21,536,2.39411502452073
"258","X.010.evus","everolimus",25,555.2,2.47971466785555
"259","X.010.evus","everolimus",28,633.4,2.82835488185466
"260","X.010.evus","everolimus",32,629.6,2.81141328577798
"261","X.010.evus","everolimus",35,712.2,3.17967008470798
"262","X.010.evus","everolimus",38,946.3,4.22336156932679
"263","X.010.fiab","figitumumab",0,210.4,1
"264","X.010.fiab","figitumumab",3,220.6,1.04824976348155
"265","X.010.fiab","figitumumab",7,194.1,0.922894985808893
"266","X.010.fiab","figitumumab",10,248.4,1.17975402081362
"267","X.010.fiab","figitumumab",14,349.6,1.65846736045412
"268","X.010.fiab","figitumumab",17,446.3,2.1158940397351
"269","X.010.fiab","figitumumab",20,452.2,2.1438032166509
"270","X.010.fiab","figitumumab",26,553.2,2.62157048249763
"271","X.010.fiab","figitumumab",30,778.1,3.68543046357616
"272","X.010.fiab","figitumumab",34,973.1,4.60785241248817
"273","X.010.HD01","HDM201",0,225.6,1
"274","X.010.HD01","HDM201",3,241.7,1.07105030891439
"275","X.010.HD01","HDM201",7,234.3,1.03839364518976
"276","X.010.HD01","HDM201",10,329.9,1.46028243601059
"277","X.010.HD01","HDM201",14,338.8,1.49955869373345
"278","X.010.HD01","HDM201",17,439.3,1.94307149161518
"279","X.010.HD01","HDM201",20,462.5,2.04545454545455
"280","X.010.HD01","HDM201",26,618.2,2.73256840247132
"281","X.010.HD01","HDM201",30,771.6,3.40953221535746
"282","X.010.HD01","HDM201",34,852.9,3.76831421006178
"283","X.010.HD01","HDM201",37,974.3,4.30406001765225
"284","X.010.HD01","HDM201",42,1120.9,4.95101500441306
"285","X.010.HS90","HSP990",0,276.4,1
"286","X.010.HS90","HSP990",3,347.4,1.25594808940159
"287","X.010.HS90","HSP990",7,549.4,1.98413842826244
"288","X.010.HS90","HSP990",10,907.7,3.27577505407354
"289","X.010.HS90","HSP990",14,1334,4.81254506128335
"290","X.010.IN80","INC280",0,211.9,1
"291","X.010.IN80","INC280",3,222.8,1.05119774542039
"292","X.010.IN80","INC280",7,353.3,1.66416157820573
"293","X.010.IN80","INC280",10,298.6,1.40723344293095
"294","X.010.IN80","INC280",14,630.7,2.96712071395021
"295","X.010.IN80","INC280",16,521.5,2.45420385157351
"296","X.010.IN80","INC280",21,864.3,4.0643494598403
"297","X.010.IN80.trab","INC280 + trastuzumab",0,218.6,1
"298","X.010.IN80.trab","INC280 + trastuzumab",4,223,1.0200364298725
"299","X.010.IN80.trab","INC280 + trastuzumab",7,246.4,1.12659380692168
"300","X.010.IN80.trab","INC280 + trastuzumab",11,281.8,1.28779599271403
"301","X.010.IN80.trab","INC280 + trastuzumab",13,286.7,1.31010928961749
"302","X.010.IN80.trab","INC280 + trastuzumab",18,313,1.42987249544627
"303","X.010.IN80.trab","INC280 + trastuzumab",23,685.8,3.12750455373406
"304","X.010.IN80.trab","INC280 + trastuzumab",27,875,3.98907103825137
"305","X.010.IN80.trab","INC280 + trastuzumab",31,1175.6,5.35792349726776
"306","X.010.LE11","LEE011",0,282.2,1
"307","X.010.LE11","LEE011",7,298.2,1.05649717514124
"308","X.010.LE11","LEE011",11,309.3,1.09569209039548
"309","X.010.LE11","LEE011",14,285.4,1.01129943502825
"310","X.010.LE11","LEE011",18,303.1,1.07379943502825
"311","X.010.LE11","LEE011",21,328,1.16172316384181
"312","X.010.LE11","LEE011",24,325.8,1.15395480225989
"313","X.010.LE11","LEE011",30,357.1,1.26447740112994
"314","X.010.LE11","LEE011",34,336.8,1.19279661016949
"315","X.010.LE11","LEE011",38,390,1.38064971751412
"316","X.010.LE11","LEE011",41,425.5,1.50600282485876
"317","X.010.LE11","LEE011",46,425.9,1.50741525423729
"318","X.010.LE11","LEE011",50,411.7,1.45727401129944
"319","X.010.LE11","LEE011",55,551,1.94915254237288
"320","X.010.LE11","LEE011",59,471,1.66666666666667
"321","X.010.LE11","LEE011",63,497.4,1.75988700564972
"322","X.010.LE11","LEE011",67,480.3,1.69950564971751
"323","X.010.LE11","LEE011",70,405.2,1.43432203389831
"324","X.010.LE11","LEE011",74,322.8,1.1433615819209
"325","X.010.LE11","LEE011",77,315.2,1.11652542372881
"326","X.010.LE11","LEE011",82,258.7,0.917019774011299
"327","X.010.LE11","LEE011",88,238.5,0.84569209039548
"328","X.010.LE11","LEE011",93,250.8,0.889124293785311
"329","X.010.LE11","LEE011",98,245.2,0.869350282485876
"330","X.010.LE11","LEE011",103,279.2,0.989406779661017
"331","X.010.LE11","LEE011",108,380.3,1.34639830508475
"332","X.010.LE11","LEE011",111,478.4,1.69279661016949
"333","X.010.LE11.evus","LEE011 + everolimus",0,213.6,1
"334","X.010.LE11.evus","LEE011 + everolimus",3,193.3,0.905405405405405
"335","X.010.LE11.evus","LEE011 + everolimus",7,196.9,0.922180801491146
"336","X.010.LE11.evus","LEE011 + everolimus",10,180.5,0.845759552656104
"337","X.010.LE11.evus","LEE011 + everolimus",16,157.6,0.739049394221808
"338","X.010.LE11.evus","LEE011 + everolimus",21,128.9,0.605312208760485
"339","X.010.LE11.evus","LEE011 + everolimus",26,115.6,0.543336439888164
"340","X.010.LE11.evus","LEE011 + everolimus",30,152.2,0.713886300093197
"341","X.010.LE11.evus","LEE011 + everolimus",34,152.9,0.717148182665424
"342","X.010.LE11.evus","LEE011 + everolimus",37,144.5,0.678005591798695
"343","X.010.LE11.evus","LEE011 + everolimus",44,132.4,0.621621621621622
"344","X.010.LE11.evus","LEE011 + everolimus",48,161,0.754892823858341
"345","X.010.LE11.evus","LEE011 + everolimus",52,123.3,0.579217148182665
"346","X.010.LE11.evus","LEE011 + everolimus",58,138.6,0.650512581547064
"347","X.010.LE11.evus","LEE011 + everolimus",63,164.8,0.77260018639329
"348","X.010.LE11.evus","LEE011 + everolimus",66,143.7,0.674277726001864
"349","X.010.LE11.evus","LEE011 + everolimus",69,168.5,0.789841565703635
"350","X.010.LE11.evus","LEE011 + everolimus",72,169,0.792171481826654
"351","X.010.LE11.evus","LEE011 + everolimus",77,148.8,0.698042870456664
"352","X.010.LE11.evus","LEE011 + everolimus",80,171.6,0.804287045666356
"353","X.010.LE11.evus","LEE011 + everolimus",84,184.8,0.865796831314073
"354","X.010.LE11.evus","LEE011 + everolimus",87,188.4,0.882572227399814
"355","X.010.LE11.evus","LEE011 + everolimus",91,144.2,0.676607642124883
"356","X.010.LE11.evus","LEE011 + everolimus",95,143.8,0.674743709226468
"357","X.010.LE11.evus","LEE011 + everolimus",101,137.9,0.647250698974837
"358","X.010.LE11.evus","LEE011 + everolimus",108,169.9,0.796365330848089
"359","X.010.LE11.evus","LEE011 + everolimus",112,131.9,0.619291705498602
"360","X.010.LE11.evus","LEE011 + everolimus",118,161.3,0.756290773532153
"361","X.010.LJ16","LJM716",0,286.6,1
"362","X.010.LJ16","LJM716",3,426.8,1.4874826147427
"363","X.010.LJ16","LJM716",7,785.6,2.73504867872045
"364","X.010.LJ16","LJM716",10,832.6,2.89847009735744
"365","X.010.LJ16","LJM716",14,997.7,3.47253129346314
"366","X.010.LJ16","LJM716",16,891,3.10152990264256
"367","X.010.LJ16","LJM716",21,1171.5,4.07684283727399
"368","X.010.LJ16.trab","LJM716 + trastuzumab",0,210.4,1
"369","X.010.LJ16.trab","LJM716 + trastuzumab",3,283.5,1.34578997161779
"370","X.010.LJ16.trab","LJM716 + trastuzumab",7,309.6,1.46925260170293
"371","X.010.LJ16.trab","LJM716 + trastuzumab",10,365.5,1.73368022705771
"372","X.010.LJ16.trab","LJM716 + trastuzumab",14,442.3,2.09697256385998
"373","X.010.LJ16.trab","LJM716 + trastuzumab",16,365.5,1.73368022705771
"374","X.010.LJ16.trab","LJM716 + trastuzumab",21,610.1,2.89072847682119
"375","X.010.LJ16.trab","LJM716 + trastuzumab",26,600,2.84295175023652
"376","X.010.LJ16.trab","LJM716 + trastuzumab",30,616.6,2.92147587511826
"377","X.010.LJ16.trab","LJM716 + trastuzumab",34,660.2,3.12771996215705
"378","X.010.LJ16.trab","LJM716 + trastuzumab",37,716.5,3.39403973509934
"379","X.010.LJ16.trab","LJM716 + trastuzumab",44,1271.4,6.01892147587512
"380","X.010.LJ16.trab","LJM716 + trastuzumab",48,1727.3,8.17549668874172
"381","X.010.LL71","LLM871",0,223.2,1
"382","X.010.LL71","LLM871",3,245.3,1.0985727029438
"383","X.010.LL71","LLM871",7,272,1.21766280107047
"384","X.010.LL71","LLM871",10,267.5,1.19759143621766
"385","X.010.LL71","LLM871",14,291.8,1.30597680642284
"386","X.010.LL71","LLM871",17,294.7,1.31891168599465
"387","X.010.LL71","LLM871",20,178.9,0.802408563782337
"388","X.010.LL71","LLM871",26,39,0.178412132024978
"389","X.010.LL71","LLM871",30,0,0.00446030330062444
"390","X.010.LL71","LLM871",34,0,0.00446030330062444
"391","X.010.LL71","LLM871",37,0,0.00446030330062444
"392","X.010.LL71","LLM871",42,0,0.00446030330062444
"393","X.010.LL71","LLM871",51,0,0.00446030330062444
"394","X.010.LL71","LLM871",55,0,0.00446030330062444
"395","X.010.LL71","LLM871",59,0,0.00446030330062444
"396","X.010.LL71","LLM871",63,22.7,0.105709188224799
"397","X.010.LL71","LLM871",66,59,0.267618198037467
"398","X.010.LL71","LLM871",70,130.1,0.584745762711864
"399","X.010.LL71","LLM871",73,164.3,0.73728813559322
"400","X.010.LL71","LLM871",78,123.7,0.556199821587868
"401","X.010.LL71","LLM871",84,128.1,0.575825156110616
"402","X.010.LL71","LLM871",89,173.1,0.776538804638715
"403","X.010.LL71","LLM871",94,167.5,0.751561106155219
"404","X.010.LL71","LLM871",99,198.3,0.888938447814452
"405","X.010.LL71","LLM871",104,205.8,0.922390722569135
"406","X.010.LL71","LLM871",107,247.4,1.10793933987511
"407","X.010.LL71","LLM871",115,282.8,1.26583407671722
"408","X.010.LL71","LLM871",125,238.1,1.0664585191793
"409","X.010.LL71","LLM871",129,247.6,1.10883140053524
"410","X.010.LL71","LLM871",132,223.8,1.00267618198037
"411","X.010.LL71","LLM871",139,301.2,1.34790365744871
"412","X.010.LL71","LLM871",147,532,2.37734165923283
"413","X.010.LL71","LLM871",155,1033.3,4.61329170383586
"414","X.010.trab","trastuzumab",0,200.3,1
"415","X.010.trab","trastuzumab",4,211.3,1.05464480874317
"416","X.010.trab","trastuzumab",7,269.6,1.34426229508197
"417","X.010.trab","trastuzumab",11,288.4,1.43765524093393
"418","X.010.trab","trastuzumab",14,379.2,1.88872329855936
"419","X.010.trab","trastuzumab",18,563.5,2.80427223050174
"420","X.010.trab","trastuzumab",21,511.2,2.5444610034774
"421","X.010.trab","trastuzumab",24,599.7,2.98410332836562
"422","X.010.trab","trastuzumab",30,750.9,3.73522106308992
"423","X.010.trab","trastuzumab",34,905.9,4.50521609538003
"424","X.010.trab","trastuzumab",38,991.2,4.92896174863388
"425","X.010.trab","trastuzumab",41,1126,5.59860904123199
"426","X.010.trab","trastuzumab",46,1469.3,7.30402384500745
"427","X.010.uned","untreated",0,250.4,1
"428","X.010.uned","untreated",3,281,1.12171837708831
"429","X.010.uned","untreated",6,313.1,1.24940334128878
"430","X.010.uned","untreated",9,344.1,1.37271280827367
"431","X.010.uned","untreated",12,305,1.21718377088305
"432","X.010.uned","untreated",15,447.2,1.78281622911694
