"","model.id","drug.join.name","time","volume","volume.normal"
"1","X.0933.5FFU","5FU",0,237.2,1
"2","X.0933.5FFU","5FU",3,233,0.982367758186398
"3","X.0933.5FFU","5FU",7,341.7,1.43870696893367
"4","X.0933.5FFU","5FU",10,755.4,3.17548278757347
"5","X.0933.5FFU","5FU",20,1016.1,4.26994122586062
"6","X.0933.5FFU","5FU",23,1081.6,4.54492023509656
"7","X.0933.5FFU","5FU",26,1121.6,4.71284634760705
"8","X.0933.5FFU","5FU",29,1336.5,5.61502938706969
"9","X.0933.biib","binimetinib",0,242.8,1
"10","X.0933.biib","binimetinib",7,288.2,1.18621821164889
"11","X.0933.biib","binimetinib",10,351.3,1.44503691550451
"12","X.0933.biib","binimetinib",14,406.4,1.67104183757178
"13","X.0933.biib","binimetinib",17,417.1,1.7149302707137
"14","X.0933.biib","binimetinib",21,368.9,1.51722723543888
"15","X.0933.biib","binimetinib",24,343.8,1.41427399507793
"16","X.0933.biib","binimetinib",29,442,1.81706316652994
"17","X.0933.BK20","BKM120",0,250.1,1
"18","X.0933.BK20","BKM120",7,176.8,0.708084428514536
"19","X.0933.BK20","BKM120",10,180.6,0.723217841497411
"20","X.0933.BK20","BKM120",14,180.5,0.722819593787336
"21","X.0933.BK20","BKM120",17,238,0.951812027080844
"22","X.0933.BK20","BKM120",21,276.8,1.1063321385902
"23","X.0933.BK20","BKM120",24,263.7,1.05416168857029
"24","X.0933.BK20","BKM120",29,329.5,1.31620868180008
"25","X.0933.BK20","BKM120",34,298.7,1.19354838709677
"26","X.0933.BK20","BKM120",37,313.9,1.25408203902828
"27","X.0933.BK20","BKM120",40,299.2,1.19553962564715
"28","X.0933.BK20","BKM120",43,305.6,1.221027479092
"29","X.0933.BK20","BKM120",50,355.7,1.4205495818399
"30","X.0933.BK20","BKM120",56,386.9,1.54480286738351
"31","X.0933.BK20","BKM120",59,399.6,1.59538032656312
"32","X.0933.BK20","BKM120",62,395.5,1.57905217045002
"33","X.0933.BK20.LJ49","BKM120 + LJC049",0,239.5,1
"34","X.0933.BK20.LJ49","BKM120 + LJC049",5,244,1.01871101871102
"35","X.0933.BK20.LJ49","BKM120 + LJC049",8,251.5,1.04989604989605
"36","X.0933.BK20.LJ49","BKM120 + LJC049",11,328.7,1.37089397089397
"37","X.0933.BK20.LJ49","BKM120 + LJC049",14,377.8,1.57505197505198
"38","X.0933.BK20.LJ49","BKM120 + LJC049",21,387.9,1.61704781704782
"39","X.0933.BK20.LJ49","BKM120 + LJC049",27,457.5,1.90644490644491
"40","X.0933.BK20.LJ49","BKM120 + LJC049",30,695.7,2.8968814968815
"41","X.0933.BK20.LJ49","BKM120 + LJC049",33,692.4,2.88316008316008
"42","X.0933.BY19","BYL719",0,259.9,1
"43","X.0933.BY19","BYL719",3,246.6,0.949022614028363
"44","X.0933.BY19","BYL719",7,172.8,0.666155615178229
"45","X.0933.BY19","BYL719",10,114.5,0.44269835185895
"46","X.0933.BY19","BYL719",15,121.1,0.467995400536604
"47","X.0933.BY19","BYL719",20,211.3,0.813721732464546
"48","X.0933.BY19","BYL719",23,218.5,0.841318512840169
"49","X.0933.BY19","BYL719",29,217.9,0.8390187811422
"50","X.0933.BY19","BYL719",36,329.8,1.26791874281334
"51","X.0933.BY19","BYL719",42,368.8,1.4174013031813
"52","X.0933.BY19","BYL719",45,411.5,1.58106554235339
"53","X.0933.BY19","BYL719",51,470.8,1.80835569183595
"54","X.0933.BY19","BYL719",56,512.7,1.96895362207742
"55","X.0933.BY19","BYL719",59,529.9,2.03487926408586
"56","X.0933.BY19","BYL719",62,521.9,2.00421617477961
"57","X.0933.BY19","BYL719",64,516.5,1.98351858949789
"58","X.0933.BY19","BYL719",69,609.7,2.34074357991568
"59","X.0933.BY19","BYL719",72,635,2.43771559984668
"60","X.0933.BY19.biib","BYL719 + binimetinib",0,203.6,1
"61","X.0933.BY19.biib","BYL719 + binimetinib",4,202.4,0.994134897360704
"62","X.0933.BY19.biib","BYL719 + binimetinib",9,154.6,0.760508308895406
"63","X.0933.BY19.biib","BYL719 + binimetinib",14,105.1,0.518572825024438
"64","X.0933.BY19.biib","BYL719 + binimetinib",17,108.8,0.536656891495601
"65","X.0933.BY19.biib","BYL719 + binimetinib",20,203.9,1.00146627565982
"66","X.0933.BY19.biib","BYL719 + binimetinib",23,209.6,1.02932551319648
"67","X.0933.BY19.biib","BYL719 + binimetinib",30,223.6,1.09775171065494
"68","X.0933.BY19.biib","BYL719 + binimetinib",36,221.5,1.08748778103617
"69","X.0933.BY19.biib","BYL719 + binimetinib",39,228.8,1.12316715542522
"70","X.0933.BY19.biib","BYL719 + binimetinib",42,224.2,1.10068426197458
"71","X.0933.BY19.biib","BYL719 + binimetinib",45,230.9,1.13343108504399
"72","X.0933.BY19.biib","BYL719 + binimetinib",50,237.9,1.16764418377322
"73","X.0933.BY19.biib","BYL719 + binimetinib",53,231.2,1.13489736070381
"74","X.0933.BY19.biib","BYL719 + binimetinib",56,226.2,1.11045943304008
"75","X.0933.BY19.biib","BYL719 + binimetinib",58,222.2,1.09090909090909
"76","X.0933.BY19.biib","BYL719 + binimetinib",63,224.2,1.10068426197458
"77","X.0933.BY19.biib","BYL719 + binimetinib",67,220.5,1.08260019550342
"78","X.0933.BY19.biib","BYL719 + binimetinib",71,224,1.09970674486804
"79","X.0933.BY19.biib","BYL719 + binimetinib",74,215,1.05571847507331
"80","X.0933.BY19.biib","BYL719 + binimetinib",79,208.5,1.02394916911046
"81","X.0933.BY19.biib","BYL719 + binimetinib",81,235.7,1.15689149560117
"82","X.0933.BY19.biib","BYL719 + binimetinib",85,257.4,1.26295210166178
"83","X.0933.BY19.biib","BYL719 + binimetinib",87,267.1,1.31036168132942
"84","X.0933.BY19.biib","BYL719 + binimetinib",92,276.9,1.35826001955034
"85","X.0933.BY19.biib","BYL719 + binimetinib",98,293.8,1.44086021505376
"86","X.0933.BY19.ceab","BYL719 + cetuximab",0,191.5,1
"87","X.0933.BY19.ceab","BYL719 + cetuximab",6,241,1.25714285714286
"88","X.0933.BY19.ceab","BYL719 + cetuximab",9,306.4,1.59688311688312
"89","X.0933.BY19.ceab","BYL719 + cetuximab",12,340.5,1.77402597402597
"90","X.0933.BY19.ceab","BYL719 + cetuximab",15,351.1,1.82909090909091
"91","X.0933.BY19.ceab","BYL719 + cetuximab",20,335.9,1.75012987012987
"92","X.0933.BY19.ceab","BYL719 + cetuximab",23,363,1.89090909090909
"93","X.0933.BY19.ceab","BYL719 + cetuximab",26,409.1,2.13038961038961
"94","X.0933.BY19.ceab","BYL719 + cetuximab",28,447.2,2.32831168831169
"95","X.0933.BY19.ceab","BYL719 + cetuximab",33,457.5,2.38181818181818
"96","X.0933.BY19.ceab","BYL719 + cetuximab",36,494.1,2.57194805194805
"97","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",0,190.8,1
"98","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",3,191.2,1.00208550573514
"99","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",6,144.1,0.756517205422315
"100","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",13,110.5,0.58133472367049
"101","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",19,127.7,0.671011470281543
"102","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",22,144.6,0.759124087591241
"103","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",25,110,0.578727841501564
"104","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",28,124,0.651720542231491
"105","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",33,115.5,0.60740354535975
"106","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",36,119.6,0.628779979144943
"107","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",39,131.1,0.68873826903024
"108","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",41,116.8,0.614181438998957
"109","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",46,122.1,0.641814389989572
"110","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",50,92.6,0.488008342022941
"111","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",54,113.9,0.599061522419187
"112","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",57,102.9,0.541710114702815
"113","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",62,100.8,0.530761209593326
"114","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",64,130,0.683003128258603
"115","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",68,117.6,0.618352450469239
"116","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",70,120.3,0.632429614181439
"117","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",75,129.4,0.679874869655892
"118","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",81,116.6,0.613138686131387
"119","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",85,121,0.636079249217935
"120","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",88,129.1,0.678310740354536
"121","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",92,112.8,0.593326381647549
"122","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",97,166.8,0.874869655891554
"123","X.0933.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",102,152.8,0.801876955161627
"124","X.0933.BY19.enib","BYL719 + encorafenib",0,219.8,1
"125","X.0933.BY19.enib","BYL719 + encorafenib",5,182.6,0.831521739130435
"126","X.0933.BY19.enib","BYL719 + encorafenib",8,182.2,0.829710144927536
"127","X.0933.BY19.enib","BYL719 + encorafenib",11,193.9,0.882699275362319
"128","X.0933.BY19.enib","BYL719 + encorafenib",14,202.3,0.920742753623188
"129","X.0933.BY19.enib","BYL719 + encorafenib",21,191.8,0.873188405797101
"130","X.0933.BY19.enib","BYL719 + encorafenib",27,258.3,1.17436594202899
"131","X.0933.BY19.enib","BYL719 + encorafenib",30,276,1.25452898550725
"132","X.0933.BY19.enib","BYL719 + encorafenib",33,283.3,1.28759057971015
"133","X.0933.BY19.enib","BYL719 + encorafenib",36,273.3,1.24230072463768
"134","X.0933.BY19.enib","BYL719 + encorafenib",41,263,1.19565217391304
"135","X.0933.BY19.enib","BYL719 + encorafenib",44,271.8,1.23550724637681
"136","X.0933.BY19.enib","BYL719 + encorafenib",47,272,1.23641304347826
"137","X.0933.BY19.enib","BYL719 + encorafenib",49,281.1,1.2776268115942
"138","X.0933.BY19.enib","BYL719 + encorafenib",54,318.6,1.44746376811594
"139","X.0933.BY19.enib","BYL719 + encorafenib",57,434.3,1.97146739130435
"140","X.0933.BY19.LJ16","BYL719 + LJM716",0,269.7,1
"141","X.0933.BY19.LJ16","BYL719 + LJM716",3,193.9,0.719985223494644
"142","X.0933.BY19.LJ16","BYL719 + LJM716",7,164,0.609530845954932
"143","X.0933.BY19.LJ16","BYL719 + LJM716",10,129.1,0.480605836719616
"144","X.0933.BY19.LJ16","BYL719 + LJM716",15,195.5,0.725895825637237
"145","X.0933.BY19.LJ16","BYL719 + LJM716",20,206.7,0.76727004063539
"146","X.0933.BY19.LJ16","BYL719 + LJM716",23,214.1,0.794606575544884
"147","X.0933.BY19.LJ16","BYL719 + LJM716",26,203,0.753601773180643
"148","X.0933.BY19.LJ16","BYL719 + LJM716",29,248.8,0.922792759512375
"149","X.0933.BY19.LJ16","BYL719 + LJM716",36,320.1,1.18618396749169
"150","X.0933.BY19.LJ16","BYL719 + LJM716",42,447.4,1.65644625046177
"151","X.0933.BY19.LJ16","BYL719 + LJM716",45,509,1.88400443295161
"152","X.0933.BY19.LJ16","BYL719 + LJM716",48,613.4,2.26967122275582
"153","X.0933.ceab","cetuximab",0,193.6,1
"154","X.0933.ceab","cetuximab",3,169.3,0.875128468653649
"155","X.0933.ceab","cetuximab",6,184.6,0.953751284686536
"156","X.0933.ceab","cetuximab",14,213,1.09969167523124
"157","X.0933.ceab","cetuximab",17,232.3,1.19886947584789
"158","X.0933.ceab","cetuximab",21,311.3,1.60483042137718
"159","X.0933.ceab","cetuximab",24,314.3,1.62024665981501
"160","X.0933.ceab","cetuximab",28,344.4,1.77492291880781
"161","X.0933.ceab","cetuximab",31,366.7,1.88951695786228
"162","X.0933.ceab","cetuximab",36,375.3,1.93371017471737
"163","X.0933.ceab.enib","cetuximab + encorafenib",0,200.4,1
"164","X.0933.ceab.enib","cetuximab + encorafenib",3,168.3,0.840615690168818
"165","X.0933.ceab.enib","cetuximab + encorafenib",7,183.1,0.914101290963257
"166","X.0933.ceab.enib","cetuximab + encorafenib",10,176,0.878848063555114
"167","X.0933.ceab.enib","cetuximab + encorafenib",15,125.1,0.626117179741807
"168","X.0933.ceab.enib","cetuximab + encorafenib",20,164.3,0.820754716981132
"169","X.0933.ceab.enib","cetuximab + encorafenib",23,162,0.809334657398213
"170","X.0933.ceab.enib","cetuximab + encorafenib",26,163.6,0.817279046673287
"171","X.0933.ceab.enib","cetuximab + encorafenib",29,192.5,0.96077457795432
"172","X.0933.ceab.enib","cetuximab + encorafenib",36,222.8,1.11122144985104
"173","X.0933.ceab.enib","cetuximab + encorafenib",42,239.2,1.19265143992056
"174","X.0933.ceab.enib","cetuximab + encorafenib",45,245.7,1.22492552135055
"175","X.0933.ceab.enib","cetuximab + encorafenib",48,263.9,1.31529294935452
"176","X.0933.ceab.enib","cetuximab + encorafenib",51,333.1,1.65888778550149
"177","X.0933.ceab.enib","cetuximab + encorafenib",56,324.1,1.6142005958292
"178","X.0933.ceab.enib","cetuximab + encorafenib",59,326.9,1.62810327706058
"179","X.0933.ceab.enib","cetuximab + encorafenib",62,302.9,1.50893743793446
"180","X.0933.ceab.enib","cetuximab + encorafenib",64,316.4,1.5759682224429
"181","X.0933.ceab.enib","cetuximab + encorafenib",69,306.2,1.5253227408143
"182","X.0933.ceab.enib","cetuximab + encorafenib",72,449.7,2.23783515392254
"183","X.0933.CG97","CGM097",0,261.8,1
"184","X.0933.CG97","CGM097",3,415.3,1.58409436834094
"185","X.0933.CG97","CGM097",10,467.9,1.78424657534247
"186","X.0933.CG97","CGM097",14,447.8,1.70776255707763
"187","X.0933.CG97","CGM097",17,430.2,1.64079147640791
"188","X.0933.CG97","CGM097",22,509.2,1.941400304414
"189","X.0933.CG97","CGM097",27,678.9,2.58713850837138
"190","X.0933.CK20","CKX620",0,199.9,1
"191","X.0933.CK20","CKX620",3,197.7,0.989049278247884
"192","X.0933.CK20","CKX620",10,136.3,0.683424589347934
"193","X.0933.CK20","CKX620",14,136.4,0.683922349427576
"194","X.0933.CK20","CKX620",17,134.2,0.67297162767546
"195","X.0933.CK20","CKX620",22,148.8,0.745644599303136
"196","X.0933.CK20","CKX620",27,141.9,0.711299153807865
"197","X.0933.CK20","CKX620",30,125.8,0.631159780985565
"198","X.0933.CK20","CKX620",33,109.9,0.552015928322549
"199","X.0933.CK20","CKX620",36,117.5,0.589845694375311
"200","X.0933.CK20","CKX620",43,137.1,0.687406669985067
"201","X.0933.CK20","CKX620",49,144.3,0.723245395719263
"202","X.0933.CK20","CKX620",52,156.6,0.784469885515182
"203","X.0933.CK20","CKX620",55,142.5,0.714285714285714
"204","X.0933.CK20","CKX620",58,139,0.696864111498258
"205","X.0933.CK20","CKX620",63,126.7,0.635639621702339
"206","X.0933.CK20","CKX620",66,149.2,0.747635639621702
"207","X.0933.CK20","CKX620",69,139.3,0.698357391737183
"208","X.0933.CK20","CKX620",71,137.4,0.688899950223992
"209","X.0933.CK20","CKX620",76,124.3,0.623693379790941
"210","X.0933.CK20","CKX620",80,137,0.686908909905426
"211","X.0933.CK20","CKX620",87,155,0.776505724240916
"212","X.0933.CK20","CKX620",92,151.5,0.759084121453459
"213","X.0933.CK20","CKX620",94,157.4,0.788451966152315
"214","X.0933.CK20","CKX620",98,154.3,0.773021403683425
"215","X.0933.CL57","CLR457",0,201.8,1
"216","X.0933.CL57","CLR457",3,148.2,0.735700197238659
"217","X.0933.CL57","CLR457",7,183.5,0.909763313609467
"218","X.0933.CL57","CLR457",10,208.5,1.03303747534517
"219","X.0933.CL57","CLR457",15,134.3,0.667159763313609
"220","X.0933.CL57","CLR457",20,165.7,0.821992110453649
"221","X.0933.CL57","CLR457",23,167.8,0.832347140039448
"222","X.0933.CL57","CLR457",26,161.4,0.800788954635108
"223","X.0933.CL57","CLR457",29,174.2,0.863905325443787
"224","X.0933.CL57","CLR457",36,201.6,0.999013806706114
"225","X.0933.CL57","CLR457",42,189.2,0.937869822485207
"226","X.0933.CL57","CLR457",45,217,1.07495069033531
"227","X.0933.CL57","CLR457",48,212.7,1.05374753451677
"228","X.0933.CL57","CLR457",51,210.6,1.04339250493097
"229","X.0933.CL57","CLR457",56,214.3,1.06163708086785
"230","X.0933.CL57","CLR457",59,232.4,1.1508875739645
"231","X.0933.CL57","CLR457",62,215.9,1.06952662721893
"232","X.0933.CL57","CLR457",64,229.6,1.1370808678501
"233","X.0933.CL57","CLR457",69,234,1.15877712031558
"234","X.0933.CL57","CLR457",73,249.1,1.23323471400394
"235","X.0933.CL57","CLR457",77,250.2,1.23865877712032
"236","X.0933.CL57","CLR457",85,248.9,1.23224852071006
"237","X.0933.CL57","CLR457",87,237,1.17357001972387
"238","X.0933.CL57","CLR457",91,231.8,1.14792899408284
"239","X.0933.enib","encorafenib",0,200.5,1
"240","X.0933.enib","encorafenib",4,167.1,0.83424317617866
"241","X.0933.enib","encorafenib",7,231.7,1.15483870967742
"242","X.0933.enib","encorafenib",11,262.1,1.30570719602978
"243","X.0933.enib","encorafenib",14,260.5,1.29776674937965
"244","X.0933.enib","encorafenib",19,292.6,1.45707196029777
"245","X.0933.enib","encorafenib",24,255,1.27047146401985
"246","X.0933.enib","encorafenib",27,245.5,1.22332506203474
"247","X.0933.HD01","HDM201",0,246,1
"248","X.0933.HD01","HDM201",3,285.3,1.15910931174089
"249","X.0933.HD01","HDM201",7,239.4,0.973279352226721
"250","X.0933.HD01","HDM201",10,406.8,1.65101214574899
"251","X.0933.HD01","HDM201",14,401.2,1.62834008097166
"252","X.0933.HD01","HDM201",17,634.1,2.57125506072874
"253","X.0933.HD01","HDM201",22,1094.6,4.43562753036437
"254","X.0933.HD01","HDM201",27,1191.2,4.82672064777328
"255","X.0933.LE11","LEE011",0,205.5,1
"256","X.0933.LE11","LEE011",7,235,1.14285714285714
"257","X.0933.LE11","LEE011",10,199.9,0.972881355932203
"258","X.0933.LE11","LEE011",14,244.6,1.18934624697337
"259","X.0933.LE11","LEE011",17,227.9,1.10847457627119
"260","X.0933.LE11","LEE011",21,290.7,1.41259079903148
"261","X.0933.LE11","LEE011",24,282.1,1.37094430992736
"262","X.0933.LE11","LEE011",29,337.9,1.64116222760291
"263","X.0933.LF27.biib","LFW527 + binimetinib",0,233.22,1
"264","X.0933.LF27.biib","LFW527 + binimetinib",3,172.5,0.740756553667492
"265","X.0933.LF27.biib","LFW527 + binimetinib",7,148.37,0.637733754589702
"266","X.0933.LF27.biib","LFW527 + binimetinib",12,93.27,0.402484843309709
"267","X.0933.LF27.biib","LFW527 + binimetinib",14,129.95,0.559089744684485
"268","X.0933.LF27.biib","LFW527 + binimetinib",17,132.05,0.568055674152506
"269","X.0933.LJ49","LJC049",0,260.5,1
"270","X.0933.LJ49","LJC049",4,429.5,1.64627151051625
"271","X.0933.LJ49","LJC049",11,745.6,2.85506692160612
"272","X.0933.LJ49","LJC049",14,882.8,3.37973231357553
"273","X.0933.LJ49","LJC049",19,1299.2,4.97208413001912
"274","X.0933.LJ49","LJC049",24,1690.6,6.46883365200765
"275","X.0933.LK36","LKA136",0,222.1,1
"276","X.0933.LK36","LKA136",3,159.5,0.719408337068579
"277","X.0933.LK36","LKA136",7,219.4,0.987897803675482
"278","X.0933.LK36","LKA136",10,271.8,1.22277005826983
"279","X.0933.LK36","LKA136",15,275,1.23711340206186
"280","X.0933.LK36","LKA136",20,288.5,1.29762438368445
"281","X.0933.LK36","LKA136",23,342.5,1.53966831017481
"282","X.0933.LK36","LKA136",26,383.5,1.72344240251009
"283","X.0933.LK36","LKA136",29,394.6,1.77319587628866
"284","X.0933.uned","untreated",0,216.1,1
"285","X.0933.uned","untreated",3,290.4,1.34223859972363
"286","X.0933.uned","untreated",6,351.7,1.6245969599263
"287","X.0933.uned","untreated",14,516.1,2.38185168125288
"288","X.0933.uned","untreated",17,521,2.40442192538001
"289","X.0933.uned","untreated",21,611.9,2.82312298479963
"290","X.0933.uned","untreated",24,651.3,3.00460617227084
"291","X.0933.uned","untreated",28,861.7,3.9737448180562
"292","X.0933.uned","untreated",31,966.4,4.45601105481345
"293","X.0933.uned","untreated",36,1046.9,4.82680792261631
"294","X.0988.LF27.biib","LFW527 + binimetinib",0,220.65,1
"295","X.0988.LF27.biib","LFW527 + binimetinib",4,238.82,1.0819760884277
"296","X.0988.LF27.biib","LFW527 + binimetinib",7,277.86,1.25810963230318
"297","X.0988.LF27.biib","LFW527 + binimetinib",10,356.3,1.61200090232348
"298","X.0988.LF27.biib","LFW527 + binimetinib",14,285.34,1.29185653056621
"299","X.0988.LF27.biib","LFW527 + binimetinib",17,323.58,1.46438078050981
"300","X.0988.LF27.biib","LFW527 + binimetinib",21,338.15,1.53011504624408
"301","X.0988.LF27.biib","LFW527 + binimetinib",24,303.72,1.37478005865103
"302","X.0988.LF27.biib","LFW527 + binimetinib",28,252.55,1.1439205955335
"303","X.0992.LF27.biib","LFW527 + binimetinib",0,205.06,1
"304","X.0992.LF27.biib","LFW527 + binimetinib",3,236.1,1.15063573716393
"305","X.0992.LF27.biib","LFW527 + binimetinib",6,209.74,1.02271183150539
"306","X.0992.LF27.biib","LFW527 + binimetinib",13,236.5,1.15257691934388
"307","X.0992.LF27.biib","LFW527 + binimetinib",20,230.04,1.12122682713773
"308","X.0992.LF27.biib","LFW527 + binimetinib",24,207.97,1.01412210035912
"309","X.0992.LF27.biib","LFW527 + binimetinib",28,196.48,0.958361642240124
"310","X.0992.LF27.biib","LFW527 + binimetinib",31,207.46,1.01164709307969
"311","X.0992.LF27.biib","LFW527 + binimetinib",34,234.48,1.14277394933514
"312","X.0992.LF27.biib","LFW527 + binimetinib",38,210.76,1.02766184606425
"313","X.0992.LF27.biib","LFW527 + binimetinib",41,217.18,1.05881782005241
"314","X.0992.LF27.biib","LFW527 + binimetinib",45,208.38,1.01611181209357
"315","X.0992.LF27.biib","LFW527 + binimetinib",48,284.48,1.38542172182859
"316","X.0992.LF27.biib","LFW527 + binimetinib",52,265.27,1.29219644763661
"317","X.0992.LF27.biib","LFW527 + binimetinib",55,253.7,1.23604775308163
"318","X.0992.LF27.biib","LFW527 + binimetinib",59,225.15,1.09749587498787
"319","X.0992.LF27.biib","LFW527 + binimetinib",62,200.03,0.975589634087159
"320","X.0992.LF27.biib","LFW527 + binimetinib",66,205.3,1.00116470930797
"321","X.0992.LF27.biib","LFW527 + binimetinib",69,213.82,1.04251188974085
"322","X.0992.LF27.biib","LFW527 + binimetinib",73,194.71,0.949771911093856
"323","X.0992.LF27.biib","LFW527 + binimetinib",76,218.64,1.06590313500922
"324","X.0992.LF27.biib","LFW527 + binimetinib",82,300.04,1.46093370862855
"325","X.0992.LF27.biib","LFW527 + binimetinib",87,235.84,1.14937396874697
"326","X.0992.LF27.biib","LFW527 + binimetinib",90,262.1,1.27681257886053
"327","X.1027.5FFU","5FU",0,245,1
"328","X.1027.5FFU","5FU",2,318.8,1.3
"329","X.1027.5FFU","5FU",6,553.5,2.25406504065041
"330","X.1027.5FFU","5FU",9,1145.1,4.65894308943089
"331","X.1027.5FFU","5FU",13,1219.4,4.9609756097561
"332","X.1027.5FFU","5FU",17,1664.6,6.77073170731707
"333","X.1027.5FFU","5FU",20,1813.8,7.37723577235772
"334","X.1027.biib","binimetinib",0,225.5,1
"335","X.1027.biib","binimetinib",3,260.7,1.15540838852097
"336","X.1027.biib","binimetinib",7,370.4,1.63973509933775
"337","X.1027.biib","binimetinib",10,368.2,1.63002207505519
"338","X.1027.BK20","BKM120",0,200.1,1
"339","X.1027.BK20","BKM120",3,331.5,1.65340626553953
"340","X.1027.BK20","BKM120",7,316.4,1.57831924415714
"341","X.1027.BK20","BKM120",10,370.5,1.84733963202387
"342","X.1027.BK20","BKM120",14,442.4,2.20487319741422
"343","X.1027.BK20","BKM120",18,516.9,2.57533565390353
"344","X.1027.BK20","BKM120",21,514.7,2.56439582297365
"345","X.1027.BK20","BKM120",24,576.1,2.86971655892591
"346","X.1027.BK20.LJ49","BKM120 + LJC049",0,300.2,1
"347","X.1027.BK20.LJ49","BKM120 + LJC049",7,796.6,2.64807436918991
"348","X.1027.BK20.LJ49","BKM120 + LJC049",10,965.9,3.2101593625498
"349","X.1027.BK20.LJ49","BKM120 + LJC049",13,1253,4.16334661354582
"350","X.1027.BK20.LJ49","BKM120 + LJC049",17,1593.1,5.29249667994688
"351","X.1027.BY19","BYL719",0,257.8,1
"352","X.1027.BY19","BYL719",4,263.8,1.02318392581144
"353","X.1027.BY19","BYL719",7,279.6,1.08423493044822
"354","X.1027.BY19","BYL719",11,384.8,1.49072642967543
"355","X.1027.BY19","BYL719",14,503.8,1.95054095826893
"356","X.1027.BY19","BYL719",15,480.1,1.85896445131376
"357","X.1027.BY19","BYL719",18,703.6,2.7225656877898
"358","X.1027.BY19","BYL719",21,704.4,2.72565687789799
"359","X.1027.BY19.biib","BYL719 + binimetinib",0,301.4,1
"360","X.1027.BY19.biib","BYL719 + binimetinib",7,648.6,2.14814814814815
"361","X.1027.BY19.biib","BYL719 + binimetinib",10,701.4,2.32275132275132
"362","X.1027.BY19.biib","BYL719 + binimetinib",13,809.6,2.68055555555556
"363","X.1027.BY19.ceab","BYL719 + cetuximab",0,223.6,1
"364","X.1027.BY19.ceab","BYL719 + cetuximab",3,250.3,1.11887800534283
"365","X.1027.BY19.ceab","BYL719 + cetuximab",6,255.4,1.14158504007124
"366","X.1027.BY19.ceab","BYL719 + cetuximab",10,288,1.28673196794301
"367","X.1027.BY19.ceab","BYL719 + cetuximab",13,321.6,1.43633125556545
"368","X.1027.BY19.ceab","BYL719 + cetuximab",17,357.4,1.59572573463936
"369","X.1027.BY19.ceab","BYL719 + cetuximab",19,415.2,1.85307212822796
"370","X.1027.BY19.ceab","BYL719 + cetuximab",23,492.4,2.19679430097952
"371","X.1027.BY19.ceab","BYL719 + cetuximab",27,498.3,2.22306322350846
"372","X.1027.BY19.ceab","BYL719 + cetuximab",30,659.9,2.94256455921638
"373","X.1027.BY19.ceab","BYL719 + cetuximab",31,669.7,2.98619768477293
"374","X.1027.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",0,248.4,1
"375","X.1027.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",3,324.9,1.30673616680032
"376","X.1027.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",6,371.4,1.49318364073777
"377","X.1027.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",9,406.6,1.63432237369687
"378","X.1027.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",13,745.7,2.99398556535686
"379","X.1027.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",16,952.5,3.82317562149158
"380","X.1027.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",20,1100.1,4.4149959903769
"381","X.1027.BY19.ceab.enib","BYL719 + cetuximab + encorafenib",22,1356.6,5.44346431435445
"382","X.1027.BY19.enib","BYL719 + encorafenib",0,300.7,1
"383","X.1027.BY19.enib","BYL719 + encorafenib",7,738,2.44945309910507
"384","X.1027.BY19.enib","BYL719 + encorafenib",10,1029.3,3.41498176997017
